dataset,query_id,query_text,delta_nDCG@10,rerank_beneficial,query_char_count,query_word_count,query_unique_ratio,query_avg_word_length,query_digit_ratio,query_punctuation_ratio
NF-Corpus,PLAIN-23,How to Reduce Exposure to Alkylphenols Through Your Diet,-0.16894312882715992,0,56,9,0.8888888888888888,5.333333333333333,0.0,0.0
NF-Corpus,PLAIN-33,What’s Driving America’s Obesity Problem?,0.0757743335109691,1,41,7,0.8571428571428571,4.857142857142857,0.0,0.07317073170731707
NF-Corpus,PLAIN-44,Who Should be Careful About Curcumin?,0.04019569404504287,1,37,6,1.0,5.166666666666667,0.0,0.02702702702702703
NF-Corpus,PLAIN-56,Foods for Glaucoma,-0.18584651493134396,0,18,3,1.0,5.333333333333333,0.0,0.0
NF-Corpus,PLAIN-68,What is Actually in Chicken Nuggets?,0.0,0,36,6,1.0,5.0,0.0,0.027777777777777776
NF-Corpus,PLAIN-78,What Do Meat Purge and Cola Have in Common?,0.024806428651433954,1,43,9,1.0,3.7777777777777777,0.0,0.023255813953488372
NF-Corpus,PLAIN-91,Chronic Headaches and Pork Parasites,0.11768826558093262,1,36,5,1.0,6.4,0.0,0.0
NF-Corpus,PLAIN-102,Stopping Heart Disease in Childhood,0.1986066162441416,1,35,5,1.0,6.2,0.0,0.0
NF-Corpus,PLAIN-112,Food Dyes and ADHD,0.019513532926346333,1,18,4,1.0,3.75,0.0,0.0
NF-Corpus,PLAIN-123,How Citrus Might Help Keep Your Hands Warm,0.03791894292218333,1,42,8,1.0,4.375,0.0,0.0
NF-Corpus,PLAIN-133,Starving Tumors of Their Blood Supply,0.04210679386305298,1,37,6,1.0,5.333333333333333,0.0,0.0
NF-Corpus,PLAIN-143,Are Dental X-Rays Safe?,0.08898633146328411,1,23,5,1.0,3.6,0.0,0.08695652173913043
NF-Corpus,PLAIN-153,How Should I Take Probiotics?,-0.15843994079392104,0,29,5,1.0,4.8,0.0,0.034482758620689655
NF-Corpus,PLAIN-165,Breast Cancer & Alcohol: How Much is Safe?,0.31530948274877846,1,42,7,1.0,4.571428571428571,0.0,0.07142857142857142
NF-Corpus,PLAIN-175,Diet and Cellulite,-0.1876199755925062,0,18,3,1.0,5.333333333333333,0.0,0.0
NF-Corpus,PLAIN-186,Best Treatment for Constipation,0.0,0,31,4,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-196,Should We Avoid Titanium Dioxide?,-0.1804808646300713,0,33,5,1.0,5.6,0.0,0.030303030303030304
NF-Corpus,PLAIN-207,Avoiding Cooked Meat Carcinogens,0.31799360392283404,1,32,4,1.0,7.25,0.0,0.0
NF-Corpus,PLAIN-217,Plant-Based Diets for Psoriasis,0.0,0,31,5,1.0,5.4,0.0,0.03225806451612903
NF-Corpus,PLAIN-227,Increasing Muscle Strength with Fenugreek,-0.09478836436955078,0,41,5,1.0,7.4,0.0,0.0
NF-Corpus,PLAIN-238,How Chemically Contaminated Are We?,0.08514311764162098,1,35,5,1.0,6.0,0.0,0.02857142857142857
NF-Corpus,PLAIN-248,Treating an Enlarged Prostate With Diet,0.040614661212262815,1,39,6,1.0,5.666666666666667,0.0,0.0
NF-Corpus,PLAIN-259,Optimal Phytosterol Dose and Source,-0.13886244387355454,0,35,5,1.0,6.2,0.0,0.0
NF-Corpus,PLAIN-270,Is Caffeinated Tea Really Dehydrating?,0.15557809912265216,1,38,5,1.0,6.6,0.0,0.02631578947368421
NF-Corpus,PLAIN-280,Mercury Testing Recommended Before Pregnancy,0.03385090760382975,1,44,5,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-291,Stool Size and Breast Cancer Risk,0.0,0,33,6,1.0,4.666666666666667,0.0,0.0
NF-Corpus,PLAIN-307,Vitamin D: Shedding some light on the new recommendations,0.02515585957395855,1,57,9,1.0,5.333333333333333,0.0,0.017543859649122806
NF-Corpus,PLAIN-320,Breast Cancer and Diet,0.0,0,22,4,1.0,4.75,0.0,0.0
NF-Corpus,PLAIN-332,Can antioxidant-rich spices counteract the effects of a high-fat meal?,-0.22629438553091674,0,70,12,1.0,4.833333333333333,0.0,0.04285714285714286
NF-Corpus,PLAIN-344,Dioxins Stored in Our Own Fat May Increase Diabetes Risk,0.051188492093692334,1,56,10,1.0,4.7,0.0,0.0
NF-Corpus,PLAIN-358,Didn't another study show carnitine was good for the heart?,0.0,0,59,11,1.0,4.363636363636363,0.0,0.03389830508474576
NF-Corpus,PLAIN-371,Any update on the scary in vitro avocado data?,0.03699955295572502,1,46,9,1.0,4.111111111111111,0.0,0.021739130434782608
NF-Corpus,PLAIN-383,What do you think of Dr. Jenkins' take on paleolithic diets?,0.23216707290635236,1,60,11,1.0,4.2727272727272725,0.0,0.05
NF-Corpus,PLAIN-395,What about pepper plus turmeric in V8 juice?,0.0,0,44,8,1.0,4.5,0.022727272727272728,0.022727272727272728
NF-Corpus,PLAIN-407,Is annatto food coloring safe?,0.0,0,30,5,1.0,5.0,0.0,0.03333333333333333
NF-Corpus,PLAIN-418,Fresh fruit versus frozen--which is better?,-0.06892684969401042,0,43,7,1.0,5.0,0.0,0.06976744186046512
NF-Corpus,PLAIN-430,Are krill oil supplements better than fish oil capsules?,-0.26968613600874725,0,56,9,0.8888888888888888,5.222222222222222,0.0,0.017857142857142856
NF-Corpus,PLAIN-441,Is apple cider vinegar good for you?,-0.24676477474869862,0,36,7,1.0,4.142857142857143,0.0,0.027777777777777776
NF-Corpus,PLAIN-457,How can you believe in any scientific study?,0.0,0,44,8,1.0,4.5,0.0,0.022727272727272728
NF-Corpus,PLAIN-468,Is vitamin D3 (cholecalciferol) preferable to D2 (ergocalciferol)?,0.014901583367428806,1,66,8,1.0,6.75,0.030303030303030304,0.07575757575757576
NF-Corpus,PLAIN-478,accidents,0.0,0,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-488,adenovirus 36,-0.007109698644970908,0,13,2,1.0,6.0,0.15384615384615385,0.0
NF-Corpus,PLAIN-499,African-American,-0.4053793051217231,0,16,2,1.0,7.5,0.0,0.0625
NF-Corpus,PLAIN-510,airport scanners,0.0,0,16,2,1.0,7.5,0.0,0.0
NF-Corpus,PLAIN-520,Alli,0.0,0,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-531,alternative medicine,0.03791242483354473,1,20,2,1.0,9.5,0.0,0.0
NF-Corpus,PLAIN-541,American Dental Association,-0.11799504447532705,0,27,3,1.0,8.333333333333334,0.0,0.0
NF-Corpus,PLAIN-551,amnesia,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-561,aneurysm,0.0,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-571,anisakis,-0.031101485426915598,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-583,antinutrients,0.0,0,13,1,1.0,13.0,0.0,0.0
NF-Corpus,PLAIN-593,apnea,0.0,0,5,1,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-603,Arkansas,0.0,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-613,ascorbic acid,0.15647097809912847,1,13,2,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-623,Atkins diet,0.0,0,11,2,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-634,avocados,0.0,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-645,bagels,0.0,0,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-660,beans,0.0,0,5,1,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-671,benzene,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-681,betel nuts,0.0,0,10,2,1.0,4.5,0.0,0.0
NF-Corpus,PLAIN-691,bioavailability,0.0,0,15,1,1.0,15.0,0.0,0.0
NF-Corpus,PLAIN-701,black raspberries,0.23938361568734456,1,17,2,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-711,blood clots,0.0,0,11,2,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-721,BMAA,0.0,0,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-731,bone fractures,0.0670303103128993,1,14,2,1.0,6.5,0.0,0.0
NF-Corpus,PLAIN-741,BPH,-0.11734011443088532,0,3,1,1.0,3.0,0.0,0.0
NF-Corpus,PLAIN-751,BRCA genes,0.0,0,10,2,1.0,4.5,0.0,0.0
NF-Corpus,PLAIN-761,breast pain,0.15130120674940672,1,11,2,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-771,bronchiolitis obliterans,0.0,0,24,2,1.0,11.5,0.0,0.0
NF-Corpus,PLAIN-782,Bush administration,0.0,0,19,2,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-792,cadaverine,0.0,0,10,1,1.0,10.0,0.0,0.0
NF-Corpus,PLAIN-806,caloric restriction,-0.019023530646312792,0,19,2,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-817,canker sores,0.0,0,12,2,1.0,5.5,0.0,0.0
NF-Corpus,PLAIN-827,carcinogens,0.4230482802414282,1,11,1,1.0,11.0,0.0,0.0
NF-Corpus,PLAIN-838,carrageenan,0.0,0,11,1,1.0,11.0,0.0,0.0
NF-Corpus,PLAIN-850,cauliflower,0.0,0,11,1,1.0,11.0,0.0,0.0
NF-Corpus,PLAIN-872,chanterelle mushrooms,0.0,0,21,2,1.0,10.0,0.0,0.0
NF-Corpus,PLAIN-882,Chernobyl,0.0,0,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-892,chickpeas,0.06625422345438903,1,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-902,chlorophyll,-0.0511123637446792,0,11,1,1.0,11.0,0.0,0.0
NF-Corpus,PLAIN-913,cinnamon,0.0,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-924,cocaine,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-934,coffee,-0.20483424751859092,0,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-946,coma,-0.11969112987696987,0,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-956,cooking methods,0.17883819552358876,1,15,2,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-966,cortisol,0.15481493810603625,1,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-977,crib death,0.15481493810603625,1,10,2,1.0,4.5,0.0,0.0
NF-Corpus,PLAIN-987,cumin,0.23463936301137822,1,5,1,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-997,Czechoslovakia,0.0,0,14,1,1.0,14.0,0.0,0.0
NF-Corpus,PLAIN-1008,deafness,0.0,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-1018,DHA,0.013078460449406415,1,3,1,1.0,3.0,0.0,0.0
NF-Corpus,PLAIN-1028,dietary scoring,0.0,0,15,2,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1039,domoic acid,0.0,0,11,2,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-1050,Dr. Dean Ornish,-0.06362078819895171,0,15,3,1.0,4.0,0.0,0.06666666666666667
NF-Corpus,PLAIN-1066,Dr. Walter Willett,0.0,0,18,3,1.0,5.0,0.0,0.05555555555555555
NF-Corpus,PLAIN-1088,ECMO,0.0,0,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-1098,eggnog,0.0,0,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-1109,endocrine disruptors,-0.012758719983132827,0,20,2,1.0,9.5,0.0,0.0
NF-Corpus,PLAIN-1119,energy drinks,0.0,0,13,2,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-1130,ergothioneine,0.0,0,13,1,1.0,13.0,0.0,0.0
NF-Corpus,PLAIN-1141,Evidence-based medicine,0.0,0,23,3,1.0,7.0,0.0,0.043478260869565216
NF-Corpus,PLAIN-1151,factory farming practices,0.06362078819895173,1,25,3,1.0,7.666666666666667,0.0,0.0
NF-Corpus,PLAIN-1161,fava beans,0.0,0,10,2,1.0,4.5,0.0,0.0
NF-Corpus,PLAIN-1172,fenugreek,0.0,0,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-1183,Finland,-0.1525382779365457,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1193,flax oil,0.07524165567460282,1,8,2,1.0,3.5,0.0,0.0
NF-Corpus,PLAIN-1203,folic acid,0.0,0,10,2,1.0,4.5,0.0,0.0
NF-Corpus,PLAIN-1214,Fosamax,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1225,fructose,0.1445487858686373,1,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-1236,galactosemia,0.0,0,12,1,1.0,12.0,0.0,0.0
NF-Corpus,PLAIN-1249,genetic manipulation,0.0,0,20,2,1.0,9.5,0.0,0.0
NF-Corpus,PLAIN-1262,Global Burden of Disease Study,0.260706427510343,1,30,5,1.0,5.2,0.0,0.0
NF-Corpus,PLAIN-1275,goji berries,-0.09478836436955079,0,12,2,1.0,5.5,0.0,0.0
NF-Corpus,PLAIN-1288,grapes,-0.03939622237756424,0,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-1299,growth promoters,-0.085143117641621,0,16,2,1.0,7.5,0.0,0.0
NF-Corpus,PLAIN-1309,halibut,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1320,Harvard Physicians’ Study II,-0.23443291840383038,0,28,4,1.0,6.0,0.0,0.03571428571428571
NF-Corpus,PLAIN-1331,hearing,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1342,heme iron,-0.09355790058568608,0,9,2,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-1353,hernia,0.0,0,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-1363,Hiroshima,0.0,0,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-1374,hormonal dysfunction,-0.08514311764162098,0,20,2,1.0,9.5,0.0,0.0
NF-Corpus,PLAIN-1387,hyperactivity,-0.22392657928818444,0,13,1,1.0,13.0,0.0,0.0
NF-Corpus,PLAIN-1398,IGF-1,0.0,0,5,2,1.0,2.0,0.2,0.2
NF-Corpus,PLAIN-1409,industrial toxins,0.3335714066644499,1,17,2,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-1419,insects,0.04407407950400377,1,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1429,Iowa Women’s Health Study,0.0,0,25,5,1.0,4.2,0.0,0.04
NF-Corpus,PLAIN-1441,Japan,0.42239628512566096,1,5,1,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-1453,junk food,0.07589947018231885,1,9,2,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-1463,kidney beans,-0.15459324452388565,0,12,2,1.0,5.5,0.0,0.0
NF-Corpus,PLAIN-1473,kohlrabi,0.0,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-1485,lard,0.0,0,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-1496,leeks,0.0,0,5,1,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-1506,leucine,-0.06483922703365017,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1516,Lindane,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1527,liver disease,-0.06362078819895167,0,13,2,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-1537,low-carb diets,0.5481351590340573,1,14,3,1.0,4.0,0.0,0.07142857142857142
NF-Corpus,PLAIN-1547,lyme disease,0.0,0,12,2,1.0,5.5,0.0,0.0
NF-Corpus,PLAIN-1557,magnesium,-0.08300916882728984,0,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-1568,maple syrup,0.0,0,11,2,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-1579,mastitis,-0.12517394053908856,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-1590,medical ethics,-0.08122932242452563,0,14,2,1.0,6.5,0.0,0.0
NF-Corpus,PLAIN-1601,memory,0.034349850549082794,1,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-1611,mesquite,0.0,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-1621,Mevacor,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1635,milk,0.4249260138166713,1,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-1645,molasses,0.0,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-1656,mouth cancer,0.015257518779489304,1,12,2,1.0,5.5,0.0,0.0
NF-Corpus,PLAIN-1667,muscle health,-0.10416664828793365,0,13,2,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-1679,myelopathy,0.0,0,10,1,1.0,10.0,0.0,0.0
NF-Corpus,PLAIN-1690,National Academy of Sciences,0.0,0,28,4,1.0,6.25,0.0,0.0
NF-Corpus,PLAIN-1700,Native Americans,0.0,0,16,2,1.0,7.5,0.0,0.0
NF-Corpus,PLAIN-1710,neurocysticercosis,0.0,0,18,1,1.0,18.0,0.0,0.0
NF-Corpus,PLAIN-1721,NIH-AARP study,0.0031769984823882824,1,14,3,1.0,4.0,0.0,0.07142857142857142
NF-Corpus,PLAIN-1731,norovirus,0.0,0,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-1741,nuts,0.0,0,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-1752,okra,0.0,0,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-1762,oral intraepithelial neoplasia,0.14400621014990123,1,30,3,1.0,9.333333333333334,0.0,0.0
NF-Corpus,PLAIN-1772,organotins,0.0,0,10,1,1.0,10.0,0.0,0.0
NF-Corpus,PLAIN-1784,oxen meat,0.0,0,9,2,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-1794,Panama,0.0,0,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-1805,Parkinson's disease,-0.025357142432773427,0,19,3,1.0,5.666666666666667,0.0,0.05263157894736842
NF-Corpus,PLAIN-1817,peanut butter,0.008967047041898102,1,13,2,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-1827,Peoria,0.0,0,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-1837,pesticides,0.0,0,10,1,1.0,10.0,0.0,0.0
NF-Corpus,PLAIN-1847,philippines,-0.08122932242452566,0,11,1,1.0,11.0,0.0,0.0
NF-Corpus,PLAIN-1857,phytic acid,0.009743133900408374,1,11,2,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-1867,pineapples,0.0,0,10,1,1.0,10.0,0.0,0.0
NF-Corpus,PLAIN-1877,plant-based diet,0.0,0,16,3,1.0,4.666666666666667,0.0,0.0625
NF-Corpus,PLAIN-1887,poisonous plants,0.0,0,16,2,1.0,7.5,0.0,0.0
NF-Corpus,PLAIN-1897,polypropylene plastic,0.0,0,21,2,1.0,10.0,0.0,0.0
NF-Corpus,PLAIN-1909,pork,-0.14279514403613724,0,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-1919,poultry workers,0.0031769984823882824,1,15,2,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1929,prenatal vitamins,0.0,0,17,2,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-1940,prolactin,-0.02881656072451444,0,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-1950,prunes,0.0,0,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-1962,pumpkin,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1972,quinine,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-1983,rapamycin,0.0,0,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-1995,red tea,0.0,0,7,2,1.0,3.0,0.0,0.0
NF-Corpus,PLAIN-2009,rhabdomyolysis,0.0,0,14,1,1.0,14.0,0.0,0.0
NF-Corpus,PLAIN-2019,rickets,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-2030,Rutin,-0.11168154731987878,0,5,1,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-2040,salmon,0.10563314498669163,1,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-2051,saturated fat,-0.17442237302818642,0,13,2,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-2061,seafood,0.06625422345438903,1,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-2071,serotonin,-0.1427951440361374,0,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-2081,shelf life,0.0,0,10,2,1.0,4.5,0.0,0.0
NF-Corpus,PLAIN-2092,sirtuins,0.0,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-2102,smoking,0.17130889977298325,1,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-2113,soil health,0.0,0,11,2,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-2124,spearmint,0.0,0,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-2134,Splenda,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-2145,St. John's wort,-0.03077445586290642,0,15,4,1.0,2.75,0.0,0.13333333333333333
NF-Corpus,PLAIN-2156,stevia,0.0,0,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-2167,subsidies,0.0,0,9,1,1.0,9.0,0.0,0.0
NF-Corpus,PLAIN-2177,sulfur,9.788717247855017e-05,1,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-2187,suppositories,0.0,0,13,1,1.0,13.0,0.0,0.0
NF-Corpus,PLAIN-2197,sweeteners,-0.016390095390875437,0,10,1,1.0,10.0,0.0,0.0
NF-Corpus,PLAIN-2209,taro,0.0,0,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-2220,tempeh,0.0,0,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-2230,thiamine,0.0,0,8,1,1.0,8.0,0.0,0.0
NF-Corpus,PLAIN-2240,titanium dioxide,0.06549852177419457,1,16,2,1.0,7.5,0.0,0.0
NF-Corpus,PLAIN-2250,tongue worm,0.0,0,11,2,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-2261,trans fats,0.2665168612481686,1,10,2,1.0,4.5,0.0,0.0
NF-Corpus,PLAIN-2271,Tufts,0.0,0,5,1,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-2281,turnips,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-2291,ultra-processed foods,-0.11305340175787204,0,21,3,1.0,6.333333333333333,0.0,0.047619047619047616
NF-Corpus,PLAIN-2301,uterine health,0.0,0,14,2,1.0,6.5,0.0,0.0
NF-Corpus,PLAIN-2311,veal,0.0,0,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-2321,veggie chicken,0.0,0,14,2,1.0,6.5,0.0,0.0
NF-Corpus,PLAIN-2332,viral infections,-0.21661344306085173,0,16,2,1.0,7.5,0.0,0.0
NF-Corpus,PLAIN-2343,vitamin K,0.0,0,9,2,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-2354,walnut oil,0.044406162097719526,1,10,2,1.0,4.5,0.0,0.0
NF-Corpus,PLAIN-2364,weight gain,0.0,0,11,2,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-2375,whiting,0.0,0,7,1,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-2386,worms,0.0,0,5,1,1.0,5.0,0.0,0.0
NF-Corpus,PLAIN-2396,Yale,0.0,0,4,1,1.0,4.0,0.0,0.0
NF-Corpus,PLAIN-2408,Zoloft,0.0,0,6,1,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-2430,Preventing Brain Loss with B Vitamins?,-0.11106836583246765,0,38,6,1.0,5.333333333333333,0.0,0.02631578947368421
NF-Corpus,PLAIN-2440,More Than an Apple a Day: Combating Common Diseases,0.0,0,51,9,1.0,4.666666666666667,0.0,0.0196078431372549
NF-Corpus,PLAIN-2450,Are Organic Foods Safer?,-0.10265376469471635,0,24,4,1.0,5.0,0.0,0.041666666666666664
NF-Corpus,PLAIN-2460,Diabetes as a Disease of Fat Toxicity,-0.11496943328345773,0,37,7,1.0,4.428571428571429,0.0,0.0
NF-Corpus,PLAIN-2470,Is Milk Good for Our Bones?,-0.09375358373665316,0,27,6,1.0,3.5,0.0,0.037037037037037035
NF-Corpus,PLAIN-2480,Preventing Ulcerative Colitis with Diet,0.03128220470182619,1,39,5,1.0,7.0,0.0,0.0
NF-Corpus,PLAIN-2490,The Actual Benefit of Diet vs. Drugs,-0.4544349947341837,0,36,7,1.0,4.142857142857143,0.0,0.027777777777777776
NF-Corpus,PLAIN-2500,The Saturated Fat Studies: Buttering Up the Public,-0.059872671137193724,0,50,8,0.875,5.25,0.0,0.02
NF-Corpus,PLAIN-2510,Coffee and Artery Function,-0.13688927926756744,0,26,4,1.0,5.75,0.0,0.0
NF-Corpus,PLAIN-2520,Caloric Restriction vs. Plant-Based Diets,-0.08799939092429448,0,41,6,1.0,5.833333333333333,0.0,0.04878048780487805
NF-Corpus,PLAIN-2530,Infectobesity: Adenovirus 36 and Childhood Obesity,0.033127111727194514,1,50,6,1.0,7.333333333333333,0.04,0.02
NF-Corpus,PLAIN-2540,Does Cholesterol Size Matter?,-0.00639160402075073,0,29,4,1.0,6.25,0.0,0.034482758620689655
NF-Corpus,PLAIN-2550,Barriers to Heart Disease Prevention,-0.11918532507629645,0,36,5,1.0,6.4,0.0,0.0
NF-Corpus,PLAIN-2560,Childhood Constipation and Cow’s Milk,0.15457433957839828,1,37,6,1.0,5.333333333333333,0.0,0.02702702702702703
NF-Corpus,PLAIN-2570,Diabetics Should Take Their Pulses,-0.03200606484240487,0,34,5,1.0,6.0,0.0,0.0
NF-Corpus,PLAIN-2580,Academy of Nutrition and Dietetics Conflicts of Interest,-0.010386329346650791,0,56,8,0.875,6.125,0.0,0.0
NF-Corpus,PLAIN-2590,Do Vegetarians Get Enough Protein?,0.07292655201988812,1,34,5,1.0,5.8,0.0,0.029411764705882353
NF-Corpus,PLAIN-2600,Eggs and Arterial Function,0.26139068822021266,1,26,4,1.0,5.75,0.0,0.0
NF-Corpus,PLAIN-2610,Treating Asthma With Plants vs. Supplements?,0.015711895704843715,1,44,6,1.0,6.166666666666667,0.0,0.045454545454545456
NF-Corpus,PLAIN-2620,Phytates for the Treatment of Cancer,-0.16787496074933989,0,36,6,1.0,5.166666666666667,0.0,0.0
NF-Corpus,PLAIN-2630,Alkylphenol Endocrine Disruptors and Allergies,0.0249027655074191,1,46,5,1.0,8.4,0.0,0.0
NF-Corpus,PLAIN-2640,Chicken Salmonella Thanks to Meat Industry Lawsuit,-0.03594933206145212,0,50,7,1.0,6.285714285714286,0.0,0.0
NF-Corpus,PLAIN-2650,Turmeric Curcumin and Osteoarthritis,-0.1321175952106089,0,36,4,1.0,8.25,0.0,0.0
NF-Corpus,PLAIN-2660,How Long to Detox From Fish Before Pregnancy?,0.059049178474140374,1,45,8,1.0,4.625,0.0,0.022222222222222223
NF-Corpus,PLAIN-2670,Is Caramel Color Carcinogenic?,0.14982420171299154,1,30,4,1.0,6.5,0.0,0.03333333333333333
NF-Corpus,PLAIN-2680,Counteracting the Effects of Dioxins Through Diet,0.18210369776815222,1,49,7,1.0,6.142857142857143,0.0,0.0
NF-Corpus,PLAIN-2690,Chronic Headaches and Pork Tapeworms,0.2200917662980802,1,36,5,1.0,6.4,0.0,0.0
