dataset,query_id,query_text,query_char_count,query_word_count,query_unique_ratio,query_avg_word_length,query_digit_ratio,query_punctuation_ratio,bm25_score_max,bm25_score_mean,bm25_score_std,bm25_score_range,bm25_top1_top2_margin,bm25_top1_top5_margin,bm25_top10_std,bm25_top10_entropy,bm25_top1_mean_ratio,bm25_score_slope,lexical_coverage_top1,lexical_coverage_mean,lexical_coverage_max,lexical_coverage_std,lexical_coverage_top3_mean,doc_word_count_mean,doc_word_count_std,delta_nDCG@10,rerank_beneficial
SciFact,1292,There is no association between HNF4A mutations and diabetes risks.,67,10,1.0,5.7,0.014925373134328358,0.014925373134328358,31.59531019708005,18.426285632089265,3.242621107502215,15.320223693652661,10.383801667286495,13.050471276558905,4.030190624973432,0.00025973065763436196,1.7146868787302965,-0.37045668584869085,0.5,0.5599999999999999,0.7,0.07999999999999997,0.6,145.65,35.95591050161294,0.0,0
SciFact,1298,Thigh-length graduated compression stockings (GCS) did not reduce deep vein thrombosis in patients admitted to hospital who are immobile because of acute stroke.,161,24,1.0,5.625,0.0,0.024844720496894408,132.96292863329498,40.00619678106328,21.698938038064014,101.91288897028988,87.99722340555059,94.21634892948785,28.66508550504624,-4.343330909353833e-13,3.323558331749052,-1.972071779010793,0.9166666666666666,0.40625,0.9166666666666666,0.1269808329805898,0.5555555555555555,156.2,35.350530406204655,0.0,0
SciFact,1303,Tirasemtiv has no effect on fast-twitch muscle.,47,8,1.0,4.875,0.0,0.0425531914893617,16.616109406812186,10.923478362898084,1.710883349914686,7.406381964600971,3.348700256786657,5.012170365104925,1.7550739415318735,0.19110436063392927,1.5211372105838823,-0.2530245807188218,0.25,0.4375,0.625,0.12183492931011204,0.375,120.55,31.696174848079067,-0.6666666666666667,0
SciFact,1316,Transferred UCB T cells acquire a memory-like phenotype in recipients.,70,11,1.0,5.363636363636363,0.0,0.02857142857142857,31.389557149881156,21.59589128619235,3.5993282057686966,12.54275675107193,0.4219937671620926,8.366526409277999,4.058530584651861,0.2973296792194142,1.4534967199964803,-0.49833900616046517,0.5454545454545454,0.47272727272727266,0.5454545454545454,0.06803013430498074,0.5151515151515151,110.05,29.972445679323535,0.0,0
SciFact,1319,Transplanted human glial cells can differentiate within the host animal.,72,10,1.0,6.2,0.0,0.013888888888888888,23.29785862737648,17.521090594374165,2.272408039748237,8.328976143182743,2.2473453043090217,3.690746739272587,2.0146776833364926,0.3719550136683058,1.329703679225149,-0.36501965347425286,0.7,0.515,0.7,0.0852936105461599,0.5666666666666667,127.2,27.71028689855087,0.20025319549806447,1
SciFact,1320,Transplanted human glial progenitor cells are incapable of forming a neural network with host animals' neurons.,111,16,1.0,5.875,0.0,0.018018018018018018,34.632786821578065,28.377030568867486,2.523845848922957,8.893181340295502,2.144421223032097,3.667115742486825,2.1574947573954253,0.33328747458248126,1.2204514047912323,-0.40848975699886503,0.5625,0.4875,0.5625,0.057960115596848154,0.5208333333333334,121.05,29.88724644392655,-0.36907024642854247,0
SciFact,1332,Tumor necrosis factor alpha (TNF-α) and interleukin-1 (IL-1) are pro-inflammatory cytokines that inhibit IL-6 and IL-10.,120,22,0.8181818181818182,4.2727272727272725,0.041666666666666664,0.09166666666666666,72.48853984461734,57.29314948292392,4.59588384567112,19.043052002417447,7.387998683359257,13.476434304999955,4.892632064901979,0.002360861353099447,1.2652217673287862,-0.6636546479911445,0.7222222222222222,0.611111111111111,0.7777777777777778,0.09128709291752768,0.6851851851851851,128.7,30.0634329377069,0.0,0
SciFact,1335,UCB T cells maintain high TCR diversity after transplantation.,62,9,1.0,5.888888888888889,0.0,0.016129032258064516,33.2420541179846,18.426971766730933,5.0792585815937725,18.30034582911638,4.8366839126305585,15.476840480567965,5.804527835691966,0.024173324315542043,1.8039889862967953,-0.6905542044754767,0.6666666666666666,0.47777777777777775,0.6666666666666666,0.08678055195451839,0.5555555555555556,114.85,26.571177994210192,0.0,0
SciFact,1336,UCB T cells reduce TCR diversity after transplantation.,55,8,1.0,5.875,0.0,0.01818181818181818,31.5823492699217,17.82423043022397,4.958237310206724,17.395364071138157,3.176979064567657,14.136231173904456,5.75186666083367,0.08848689275613521,1.7718772989137603,-0.6698595769631441,0.625,0.475,0.625,0.08477912478906585,0.5833333333333334,112.9,24.730345731509697,0.0,0
SciFact,1337,Ubiquitin ligase UBC13 generates a K63-linked polyubiquitin moiety at PCNA K164.,80,12,1.0,5.666666666666667,0.0875,0.025,45.712667754056866,18.822386015220925,7.390573531916226,31.874488011068024,13.629789003591,25.363546784247227,8.62209972914281,7.650930611821434e-06,2.428632996746046,-0.9357427836960115,0.5,0.2791666666666667,0.5,0.07107800878846658,0.3611111111111111,110.85,29.27503202389367,0.0,0
SciFact,1339,Ultrasound guidance significantly raises the number of traumatic procedures when attempting needle insertion.,109,13,1.0,7.384615384615385,0.0,0.009174311926605505,63.06529679628009,20.20988914155964,9.881721286923893,46.42631709467891,42.186930574472015,44.53495556447015,13.3048175628516,-4.3432248071377793e-13,3.1205167111279466,-0.7920412446224537,0.7692307692307693,0.33461538461538465,0.7692307692307693,0.11984951116063756,0.4615384615384615,139.4,39.674172959243904,0.0,0
SciFact,1344,Up-regulation of the p53 pathway and related molecular events casues cancer resistance and results in a significantly shortened lifespan marked by senescent cells and accelerated organismal aging.,196,28,0.9285714285714286,6.0,0.01020408163265306,0.01020408163265306,63.17366412691494,51.014813731590124,4.627951506776086,16.978318801372893,0.1940151783931796,10.09110260227731,4.843972946574331,0.3002669196123634,1.2383396018908845,-0.6841192541000553,0.46153846153846156,0.47307692307692306,0.6153846153846154,0.0597083642163847,0.5256410256410257,134.8,71.96221230618193,0.0,0
SciFact,1352,Upregulation of mosGCTL-1 is induced upon infection with West Nile virus.,73,12,1.0,5.083333333333333,0.0136986301369863,0.0273972602739726,56.64098815521861,25.383466914077147,8.500914255567727,36.62898855056449,18.598305762884124,29.662612854653467,10.270766144206744,7.26956972611779e-08,2.2314126099065956,-1.0586278775614084,0.8333333333333334,0.5458333333333334,0.8333333333333334,0.08926785535678562,0.6111111111111112,129.85,37.69386554865393,0.0,0
SciFact,1359,Varenicline monotherapy is more effective after 12 weeks of treatment compared to combination nicotine replacement therapies with varenicline or bupropion.,155,20,0.95,6.75,0.012903225806451613,0.0064516129032258064,82.9563081361149,37.478239351254665,16.640486319954142,55.3478562133683,0.5137518790203757,47.25647254249629,19.924801877915908,0.2871607309552549,2.213452648045425,-2.1277811172738272,0.7894736842105263,0.5736842105263158,0.8421052631578947,0.11518983488546995,0.6666666666666666,169.2,58.134843252562405,0.0,0
SciFact,1362,Venules have a larger lumen diameter than arterioles.,53,8,1.0,5.625,0.0,0.018867924528301886,22.172900463295203,13.00225319236182,3.615241165482289,12.093042267928064,1.4727231946829455,7.848258025772548,3.6682338890608017,0.28347135111403743,1.705312158997233,-0.5410173561029757,0.375,0.39375,0.625,0.10661701318269988,0.4583333333333333,141.05,31.790682597264254,0.5,1
SciFact,1363,Venules have a thinner or absent smooth layer compared to arterioles.,69,11,1.0,5.2727272727272725,0.0,0.014492753623188406,23.03724999532693,16.154541985778767,2.2992466490568764,9.119587523760497,3.389188435851338,5.328546380737649,2.311661440464552,0.14626720913818242,1.4260540481808262,-0.3479531321815252,0.6363636363636364,0.409090909090909,0.6363636363636364,0.09748913904330553,0.48484848484848486,128.15,40.54537581525173,0.0,0
SciFact,1368,Vitamin D deficiency effects the term of delivery.,50,8,1.0,5.25,0.0,0.02,33.20747628844181,25.478596448060706,3.1161587681433383,11.843698734478938,3.1645914413960234,4.276059847795953,2.8837850885226306,0.20980516463053073,1.3033479436803665,-0.4974816383353767,0.875,0.59375,0.875,0.09581068572972433,0.7083333333333334,141.55,27.80013489175907,0.43067655807339306,1
SciFact,1370,Vitamin D deficiency is unrelated to birth weight.,50,8,1.0,5.25,0.0,0.02,29.590176288775055,23.205897882441555,2.7657980317566033,9.802823135981331,0.4402218689192736,4.221907783383955,2.601974507738654,0.42741314908839445,1.275114474719984,-0.4390872606582083,0.625,0.55625,0.75,0.08361930100162283,0.625,140.1,25.703890756070372,0.11314719276545837,1
SciFact,1379,Women with a higher birth weight are more likely to develop breast cancer later in life.,88,16,1.0,4.5,0.0,0.011363636363636364,43.4632547827379,35.43090005630534,3.8786626665914374,12.484670884856577,0.9001395590748729,4.310470560392979,2.9434544906933495,0.40783122613028866,1.226704789143597,-0.6474453499350935,0.75,0.609375,0.75,0.05887951150442741,0.6875,155.65,35.921128879811114,0.5322965481013788,1
SciFact,1382,aPKCz causes tumour enhancement by affecting glutamine metabolism.,66,8,1.0,7.25,0.0,0.015151515151515152,21.366160169231282,15.151812217019415,2.4910098807065286,8.932506182182657,1.826703884271602,4.207593619716491,2.0923418363410438,0.3422024426734421,1.4101389235296582,-0.40596984001666836,0.5,0.39375,0.5,0.059621200088559104,0.4583333333333333,119.05,27.361423574075967,1.0,1
SciFact,1385,cSMAC formation enhances weak ligand signalling.,48,6,1.0,7.0,0.0,0.020833333333333332,29.046495723483286,12.650939174124307,4.25650269212673,19.21401590679493,11.869783411759528,16.272185151957313,5.0495462023799105,5.6493486550126505e-05,2.2959952082366937,-0.5331488308759826,0.6666666666666666,0.3749999999999999,0.6666666666666666,0.08936504412303008,0.4444444444444444,110.8,16.378644632569568,0.0,0
SciFact,1389,mTORC2 regulates intracellular cysteine levels through xCT inhibition.,70,8,1.0,7.75,0.014285714285714285,0.014285714285714285,38.49183741528428,12.799364617390944,5.994572161319091,28.16031090634317,24.25641884606591,25.773009267047527,7.89572817868568,7.789250427912195e-10,3.007324079430011,-0.5467386954173101,0.5,0.39375,0.5,0.08172935519138763,0.4583333333333333,106.75,22.196565049574676,0.0,0
SciFact,1395,p16INK4A accumulation is  linked to an abnormal wound response caused by the microinvasive step of advanced Oral Potentially Malignant Lesions (OPMLs).,151,21,1.0,6.0476190476190474,0.019867549668874173,0.019867549668874173,32.65657299169678,28.47001474336135,1.3705817898690194,5.695446887183962,2.3776662336108174,3.5447868227596935,1.2389730605092388,0.463676126373065,1.1470514956200242,-0.2156512751969751,0.42857142857142855,0.37857142857142845,0.47619047619047616,0.046352196033170916,0.36507936507936506,118.75,16.519306886186236,0.0,0
TREC-COVID,1,what is the origin of COVID-19,30,7,1.0,3.4285714285714284,0.06666666666666667,0.03333333333333333,34.78496572568657,26.500345765325864,2.0510016543727443,9.50049019129402,7.164861557409218,7.472041291717087,2.494869472910427,0.013149313517597542,1.3126230892881647,-0.24033898436316944,1.0,0.9428571428571428,1.0,0.0832993127835043,1.0,88.45,27.659492041612044,0.2674663034209539,1
TREC-COVID,2,how does the coronavirus respond to changes in the weather,58,10,0.9,4.9,0.0,0.0,38.32551011183065,36.465638567901784,0.8744629553250634,3.0347195343843083,0.48541159750821805,1.2372921905530134,0.4904285618208457,0.9319294742855918,1.051003399829833,-0.14932295397850834,0.6666666666666666,0.6611111111111111,0.7777777777777778,0.08940820521906157,0.6666666666666666,117.55,30.684645997632103,0.329922578536134,1
TREC-COVID,3,will SARS-CoV2 infected people develop immunity? Is cross protection possible?,78,11,1.0,6.0,0.01282051282051282,0.038461538461538464,27.749211576025733,24.198457439389834,1.3103016614975276,4.677563850687658,0.5501129499654098,3.0172292228837705,1.4263665769850755,0.6005970411762935,1.1467347307376727,-0.1876083803696346,0.5454545454545454,0.5272727272727272,0.6363636363636364,0.05454545454545454,0.5454545454545454,104.35,26.589988717560598,-0.33427943517700565,0
TREC-COVID,4,what causes death from Covid-19?,32,6,1.0,4.333333333333333,0.0625,0.0625,15.491878326383146,13.510062790648036,0.9103924406703497,3.06379504851091,0.31180091789137343,1.0821513252662172,0.7368032694322908,0.886042885234067,1.1466918079098023,-0.1511987788186521,1.0,0.7833333333333334,1.0,0.15898986690282427,0.8888888888888888,82.4,42.63613490925274,0.10423544941121451,1
TREC-COVID,5,what drugs have been active against SARS-CoV or SARS-CoV-2 in animal studies?,77,15,0.8666666666666667,4.133333333333334,0.012987012987012988,0.05194805194805195,38.54078658194395,36.12909509409816,1.1719502657378436,3.794258923953059,0.308884922184653,1.3980908608278426,0.8882975321870111,0.8475595066800552,1.066752059014059,-0.19527613238193905,0.6923076923076923,0.7384615384615386,0.8461538461538461,0.06617173282340483,0.7435897435897436,130.2,30.792206806268368,-0.23047170211485568,0
TREC-COVID,6,what types of rapid testing for Covid-19 have been developed?,61,11,1.0,4.545454545454546,0.03278688524590164,0.03278688524590164,30.865992621741505,26.882068925685747,2.046564782550995,5.847867927121484,0.22983698150968834,2.483471000588576,2.059599544583612,0.675117759455212,1.1482000402226902,-0.3112127500525524,0.9090909090909091,0.7727272727272727,0.9090909090909091,0.09315409787236001,0.8787878787878788,114.05,44.64804027054267,0.2505854427698374,1
TREC-COVID,7,are there serological tests that detect antibodies to coronavirus?,66,9,1.0,6.333333333333333,0.0,0.015151515151515152,33.04712361638474,27.986533425344554,2.4250332602438105,7.566042069074999,0.0,3.0231437242820753,1.883105473663148,0.5347099728710054,1.180822330301806,-0.397173834142217,1.0,0.8333333333333334,1.0,0.10243938285880987,0.9629629629629629,124.6,23.61016730139793,0.08010877076230571,1
TREC-COVID,8,how has lack of testing availability led to underreporting of true incidence of Covid-19?,89,15,0.8666666666666667,4.933333333333334,0.02247191011235955,0.02247191011235955,44.00500918340402,40.03011585161003,1.7184955038895735,5.7025152822021425,0.6018495366570846,2.9175941723175143,1.56537639721819,0.6234255858997592,1.099297572520868,-0.270697421736334,0.6923076923076923,0.5846153846153845,0.6923076923076923,0.07050116453778216,0.6923076923076922,114.1,59.32276123040801,0.15609576520707913,1
TREC-COVID,9,how has COVID-19 affected Canada,32,6,1.0,4.5,0.0625,0.03125,22.69775848663336,15.335977637521344,2.5999683648409895,9.159234000150223,0.4687138404233693,7.420346381459449,3.049975513595306,0.31408599758732786,1.4800333583625291,-0.34197980483749274,1.0,0.7000000000000001,1.0,0.2147349787787521,0.8888888888888888,80.7,45.14432411721322,0.21517125576163673,1
TREC-COVID,10,has social distancing had an impact on slowing the spread of COVID-19?,70,13,1.0,4.384615384615385,0.02857142857142857,0.02857142857142857,45.14533898140383,36.16576628080797,2.3909940852022835,10.560267788889554,5.669505123874089,8.31450595908769,2.7760572339142,0.016020807123975814,1.2482892974221602,-0.30706324149021236,0.6923076923076923,0.7884615384615385,1.0,0.08728312090700167,0.7692307692307692,121.8,34.375281817026604,-0.0030333244884570565,0
TREC-COVID,11,what are the guidelines for triaging patients infected with coronavirus?,72,10,1.0,6.2,0.0,0.013888888888888888,32.16419247133366,29.72810663707599,1.4248940696419605,4.169013024964734,0.0,0.7274598998295865,1.2369885560734402,0.8462149261500057,1.081945542782044,-0.22975850871318362,0.8,0.695,0.8,0.08645808232895291,0.8000000000000002,100.85,27.43041195461709,0.4690000933206748,1
TREC-COVID,12,what are best practices in hospitals and at home in maintaining quarantine?,75,12,0.9166666666666666,5.25,0.0,0.013333333333333334,38.38976555002853,33.959861843524536,1.713306404267352,6.11400103194223,0.9696957563223734,2.7998944116481184,1.6468466985507306,0.5263530614770034,1.1304452805760954,-0.26503183104219946,0.6363636363636364,0.5545454545454545,0.6363636363636364,0.06363636363636364,0.6060606060606061,132.3,26.48037008804824,0.1116200096865016,1
TREC-COVID,13,what are the transmission routes of coronavirus?,48,7,1.0,5.857142857142857,0.0,0.020833333333333332,29.844994094029914,26.970537977571144,1.2781403265236413,4.257192875911123,0.0,2.2152544585857328,1.1730023950150033,0.7268985769633632,1.1065776336700879,-0.20038325321547235,0.8571428571428571,0.8,1.0,0.10497813183356476,0.9047619047619048,109.25,31.160672329075314,0.07502894742581134,1
TREC-COVID,14,what evidence is there related to COVID-19 super spreaders,58,10,1.0,4.9,0.034482758620689655,0.017241379310344827,42.12399892726242,32.786679958284296,3.614070328388144,12.775288565265832,0.0,7.652984629032829,3.8791055979211166,0.30928788559441367,1.2847900117016526,-0.5282497410417181,0.7,0.525,0.7,0.12196310917650466,0.6666666666666666,106.75,43.95437975901832,-0.7681486832215605,0
TREC-COVID,15,how long can the coronavirus live outside the body,50,9,0.8888888888888888,4.666666666666667,0.0,0.0,34.27574505461288,26.456236083285187,2.773801982071029,9.748173122228128,0.886174416579685,7.458435996657528,3.066755850282722,0.28643998153631955,1.2955639247666066,-0.38518123975333823,0.75,0.58125,0.75,0.1066170131826999,0.7083333333333334,109.8,45.52427923646897,-0.17853823829819593,0
TREC-COVID,16,how long does coronavirus remain stable  on surfaces?,53,8,1.0,5.5,0.0,0.018867924528301886,20.718565751626997,15.325173456151324,1.739732621088436,6.8075942346009235,2.357464262720697,4.763210696560746,1.8466163382120147,0.2878356533971009,1.3519302610771322,-0.25128657580452857,0.75,0.49375,0.75,0.10058423087144425,0.625,111.75,43.02426640862108,-0.004684791523750453,0
TREC-COVID,17,are there any clinical trials available for the coronavirus,59,9,1.0,5.666666666666667,0.0,0.0,28.154465036440033,26.28666536558803,0.5609053815954322,2.4205586503070826,1.0007410648138695,1.524304343362413,0.5995606819370847,0.8775568202948882,1.0710550252333317,-0.0810894772988733,1.0,0.9055555555555556,1.0,0.06358623967921999,0.9629629629629629,141.15,23.883624096857663,0.05651263172050769,1
TREC-COVID,18,what are the best masks for preventing infection by Covid-19?,61,11,1.0,4.545454545454546,0.03278688524590164,0.03278688524590164,29.150574119239828,26.6903552144171,0.728412044286939,3.1838169326300374,1.5078048969790352,2.076491600444605,0.7178007107166404,0.7863404609468916,1.0921763268063893,-0.10811568548028766,0.6363636363636364,0.709090909090909,0.9090909090909091,0.10204520145747116,0.6666666666666666,115.3,53.961189757083744,0.057946261338807425,1
TREC-COVID,19,what type of hand sanitizer is needed to destroy Covid-19?,58,11,1.0,4.2727272727272725,0.034482758620689655,0.034482758620689655,38.43997797403135,32.72998275697324,2.450298354018955,8.97511830558782,2.669351457935818,3.2218245002413113,1.6356546725407746,0.38520051292033103,1.1744576298574911,-0.4150257984245852,0.45454545454545453,0.5318181818181819,0.7272727272727273,0.1086163922304411,0.5757575757575758,118.45,37.24442911362718,-0.10007292283790675,0
TREC-COVID,20,are patients taking Angiotensin-converting enzyme inhibitors (ACE) at increased risk for COVID-19?,98,14,1.0,5.857142857142857,0.02040816326530612,0.05102040816326531,50.08147461150102,44.79340115973539,2.598503742651843,8.083615243195304,0.0,3.386537446519924,2.017994096285475,0.543298260091507,1.1180547427713317,-0.4286007245346689,0.9285714285714286,0.7428571428571428,0.9285714285714286,0.10202040612204072,0.8809523809523809,88.1,39.21211547468461,0.06625422345438903,1
TREC-COVID,21,what are the mortality rates overall and in specific populations,64,10,1.0,5.5,0.0,0.0,36.68101114298014,32.37598929894368,1.5971447740483191,5.881160178408312,0.8166260630356419,3.329428419224378,1.492692413545065,0.5069422030919685,1.1329695844746563,-0.24998756393658705,0.8,0.7649999999999999,0.9,0.06538348415311014,0.7999999999999999,131.65,63.04068130977012,-0.35492797327201453,0
TREC-COVID,22,are cardiac complications likely in patients with COVID-19?,59,9,1.0,5.555555555555555,0.03389830508474576,0.03389830508474576,30.028655817551172,27.341207587915108,1.2529673757438982,4.207964649657324,0.0,1.7949892911077754,1.0836215979311252,0.7689766414619221,1.0982929602137956,-0.20526768873474802,1.0,0.9,1.0,0.06938886664887112,1.0,100.25,28.67206828953921,0.13765179547245776,1
TREC-COVID,23,what kinds of complications related to COVID-19 are associated with hypertension?,81,12,1.0,5.75,0.024691358024691357,0.024691358024691357,33.35855256293257,30.561812749455108,1.0990359779386818,3.8732283917271317,0.02821066424684915,2.363551164391218,1.1195888829235447,0.6984706472993597,1.0915109269337215,-0.1638556220094763,0.8333333333333334,0.7166666666666666,0.8333333333333334,0.08498365855987976,0.8055555555555557,124.7,29.153215946101042,0.02273143567723901,1
TREC-COVID,24,what kinds of complications related to COVID-19 are associated with diabetes,76,12,1.0,5.416666666666667,0.02631578947368421,0.013157894736842105,39.30090329354804,33.36626707158245,2.4017034718678905,8.076154877833353,0.0,4.521571449376246,2.3208942901214873,0.37986770770769324,1.1778633555031401,-0.3693585537787796,0.8333333333333334,0.75,0.8333333333333334,0.06454972243679029,0.7777777777777778,123.2,36.798913027425144,0.10029409882600082,1
TREC-COVID,25,which biomarkers predict the severe clinical course of 2019-nCOV infection?,75,11,1.0,5.818181818181818,0.05333333333333334,0.02666666666666667,34.97848275357725,32.63156513986857,1.261002911927507,3.7621143465377287,0.0,1.100530482577284,1.0330521754775321,0.8385973082112818,1.07192169923965,-0.20645591035934308,0.8181818181818182,0.6818181818181819,0.8181818181818182,0.07329325225725956,0.7575757575757577,120.95,39.44423278503462,0.18095660264264724,1
TREC-COVID,26,what are the initial symptoms of Covid-19?,42,8,1.0,4.25,0.047619047619047616,0.047619047619047616,26.171528934097775,24.000075912796387,0.8429364196849445,3.1509350417656563,0.7420621948259623,1.6904854471632262,0.7596890185617012,0.8538791139109879,1.0904769230393814,-0.13555576027319574,0.875,0.88125,1.0,0.06218671481916375,0.875,104.5,29.57786334406189,0.41272967731050964,1
TREC-COVID,27,what is known about those infected with Covid-19 but are asymptomatic?,70,12,1.0,4.833333333333333,0.02857142857142857,0.02857142857142857,28.618823161875202,26.011419025598975,0.9858471614395286,3.764134486196795,1.2087886310023528,1.9232106362341206,0.8183553741724864,0.8110610436360886,1.100240749407411,-0.16077408677255514,0.8333333333333334,0.7416666666666668,0.9166666666666666,0.10833333333333332,0.7777777777777778,107.95,27.950804997352044,-0.2823847223574273,0
TREC-COVID,28,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,80,13,1.0,5.153846153846154,0.025,0.025,46.58184135765833,42.26847521127968,1.8107462015619975,6.222877373028872,1.219809210555816,3.17994669157315,1.4852997015961533,0.592892739116845,1.102046883045064,-0.29438550572573263,0.8461538461538461,0.7846153846153847,0.8461538461538461,0.04615384615384614,0.8205128205128206,118.75,45.11305243496609,0.015823807085182273,1
TREC-COVID,29,which SARS-CoV-2 proteins-human proteins interactions indicate potential for drug targets. Are there approved drugs that can be repurposed based on this information?,165,25,0.96,5.56,0.006060606060606061,0.030303030303030304,56.94450429963408,48.44283284802417,3.1233543074160357,11.837595504442461,1.7438731190415737,7.4492093241528465,3.0795038696698747,0.2189296403678603,1.1754990563471284,-0.47902506702057374,0.75,0.6770833333333333,0.75,0.04908007912245728,0.6944444444444445,135.3,23.12595943955623,-0.00641112260515897,0
TREC-COVID,30,is remdesivir an effective treatment for COVID-19,49,8,1.0,5.25,0.04081632653061224,0.02040816326530612,31.203255042957636,26.727334138227945,1.764699216447919,6.304661862734871,0.09935908544232319,3.19802154544087,1.7520357239549693,0.4715313509561007,1.1674660436234008,-0.2700570871100367,1.0,0.925,1.0,0.11456439237389601,1.0,111.2,42.49894116328076,0.0,0
TREC-COVID,31,How does the coronavirus differ from seasonal flu?,50,8,1.0,5.25,0.0,0.02,25.41031734759588,22.261192626308503,1.4318487683722938,4.874462076785004,0.24188832974164143,2.3757135200170083,1.1683050830638089,0.7254999561290385,1.1414625341126472,-0.2368969155340215,0.5,0.5875,0.75,0.11924240017711822,0.5833333333333334,133.9,38.55761922110856,0.0342439516433273,1
TREC-COVID,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",59,13,1.0,3.4615384615384617,0.01694915254237288,0.06779661016949153,29.478780903423853,26.90014186180675,1.5113917466577285,4.6424710195522465,0.3882605139927584,0.8047506789471583,0.9008815431382955,0.8690474819816757,1.0958596818880832,-0.2584652296566874,0.6923076923076923,0.673076923076923,0.8461538461538461,0.10568178203103143,0.6410256410256411,115.75,35.4356811702555,0.42492601381667106,1
TREC-COVID,33,What vaccine candidates are being tested for Covid-19?,54,9,1.0,5.0,0.037037037037037035,0.037037037037037035,26.643851004585066,22.007115793244836,1.7741525596305174,6.380036615572362,0.0,4.176152510567949,1.760405100455402,0.4278633073342763,1.2106925439436045,-0.2663050836385288,0.8888888888888888,0.7333333333333333,0.8888888888888888,0.14229164972072994,0.8888888888888888,122.85,35.19414013724444,0.1499048426811086,1
TREC-COVID,34,What are the longer-term complications of those who recover from COVID-19?,74,13,1.0,4.6923076923076925,0.02702702702702703,0.04054054054054054,32.04450168933684,29.030068263132517,1.4657405788518814,4.823230404274192,0.43213983440871573,1.7708544014015963,1.3029000913347761,0.7675179514408507,1.1038383168403563,-0.23824468981836439,0.6923076923076923,0.6884615384615383,0.8461538461538461,0.11006990785580142,0.7435897435897436,125.15,47.8113741697517,0.2069904793428713,1
TREC-COVID,35,What new public datasets are available related to COVID-19?,59,10,1.0,4.9,0.03389830508474576,0.03389830508474576,24.7171601953569,21.36096394970895,1.3270656446552207,4.8100529960223035,0.8108819057386576,2.389436443328634,1.1356689014516588,0.688008000637568,1.157118201854073,-0.21625175206505207,0.8,0.6900000000000001,0.9,0.12609520212918493,0.7333333333333334,123.2,42.998372062207196,0.12137070176594661,1
TREC-COVID,36,What is the protein structure of the SARS-CoV-2 spike?,54,11,0.9090909090909091,3.909090909090909,0.018518518518518517,0.05555555555555555,47.45219810367426,44.62723576253188,1.0105950143725293,4.062430572574151,0.7837902307550237,2.375360464873758,0.8793320437550591,0.7361123824836198,1.0633013067664425,-0.15944549267604685,0.9,0.8899999999999999,0.9,0.029999999999999995,0.9,126.5,27.13024142907689,-0.08157526746106358,0
TREC-COVID,37,What is the result of phylogenetic analysis of SARS-CoV-2 genome sequence?,74,13,0.9230769230769231,4.6923076923076925,0.013513513513513514,0.04054054054054054,50.88916477577073,45.59463216390575,2.115095597983875,7.523220368094286,0.7763309151863211,3.8113784951316845,1.8898728947304726,0.43781150180147727,1.1161218406770328,-0.33918090874454426,0.75,0.7666666666666668,0.8333333333333334,0.07264831572567791,0.75,118.65,38.94390196166788,0.43994197142975056,1
TREC-COVID,38,What is the mechanism of inflammatory response and pathogenesis of COVID-19 cases?,82,13,0.9230769230769231,5.3076923076923075,0.024390243902439025,0.024390243902439025,46.77269738370305,43.00735735774975,1.4104309223341163,5.236141970425891,0.0893515624346648,3.5138199278131523,1.457217475078956,0.5251718760346956,1.087551067010045,-0.20937167299239043,0.8333333333333334,0.7583333333333334,0.9166666666666666,0.0982485510212633,0.8333333333333334,107.35,27.655514820736933,0.12864872444612407,1
TREC-COVID,39,What is the mechanism of cytokine storm syndrome on the COVID-19?,65,12,0.9166666666666666,4.416666666666667,0.03076923076923077,0.03076923076923077,50.45132998159555,46.403969685385135,2.236730242703508,6.3434574743999335,0.0,1.8911452504141124,1.791599738188207,0.7311162005308881,1.0872201305976874,-0.35858979516230016,0.9090909090909091,0.8272727272727272,0.9090909090909091,0.07551476239016429,0.8787878787878788,94.35,29.95876332561142,-0.015823807085182384,0
TREC-COVID,40,What are the observed mutations in the SARS-CoV-2 genome and how often do the mutations occur?,94,18,0.8333333333333334,4.222222222222222,0.010638297872340425,0.031914893617021274,65.35072933735103,59.969445966771026,2.0310069990239343,7.961296077328903,1.8751631487386788,4.9090575676356,1.8976589448969161,0.3876535795379006,1.0897337516434913,-0.32170409730279204,0.7333333333333333,0.6433333333333333,0.7333333333333333,0.05280993172584952,0.7111111111111111,140.05,26.74224186563273,0.0,0
TREC-COVID,41,What are the impacts of COVID-19 among African-Americans that differ from the rest of the U.S. population?,106,20,0.85,4.25,0.018867924528301886,0.04716981132075472,59.225060442279705,53.270183302815155,2.5913636129717594,9.082414904155584,1.4577261134045116,3.6072689755177905,2.0385980005472697,0.43602815257109756,1.1117863084047217,-0.4309152192518545,0.7058823529411765,0.5882352941176471,0.7058823529411765,0.08921029934178296,0.6274509803921569,128.3,31.39761137411571,0.04696127385679538,1
