dataset,pipeline,query_id,query_text,elapsed_sec,ndcg@5,mrr@5,recall@5,map@5,ndcg@10,mrr@10,recall@10,map@10,ndcg@20,mrr@20,recall@20,map@20,ndcg,mrr,recall,map
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2134,Splenda,3.0141365879999285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2145,St. John's wort,3.034721693999927,0.16958010263680806,0.3333333333333333,0.1111111111111111,0.06666666666666667,0.11752277470724268,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.11752277470724268,0.3333333333333333,0.1111111111111111,0.037037037037037035,0.11752277470724268,0.3333333333333333,0.1111111111111111,0.037037037037037035
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2156,stevia,3.016182504000426,0.7227265726449519,1.0,0.5,0.6,0.644824486427155,1.0,0.5,0.5,0.644824486427155,1.0,0.5,0.5,0.644824486427155,1.0,0.5,0.5
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2167,subsidies,3.0978292689997033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2177,sulfur,3.0704837290004434,0.34519134224686937,0.5,0.08333333333333333,0.18,0.2973694836145356,0.5,0.125,0.13285714285714284,0.19191255515321512,0.5,0.125,0.06642857142857142,0.2973694836145356,0.5,0.125,0.13285714285714284
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2187,suppositories,3.024799953999718,0.5531464700081437,1.0,0.2222222222222222,0.4,0.38334277998463445,1.0,0.2222222222222222,0.2222222222222222,0.38334277998463445,1.0,0.2222222222222222,0.2222222222222222,0.38334277998463445,1.0,0.2222222222222222,0.2222222222222222
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2197,sweeteners,3.015767618000609,0.8539316501572937,1.0,0.06896551724137931,0.76,0.8415908474314976,1.0,0.13793103448275862,0.7254365079365078,0.5431352536950216,1.0,0.13793103448275862,0.3627182539682539,0.8415908474314976,1.0,0.13793103448275862,0.7254365079365078
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2209,taro,3.0300213219998113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2220,tempeh,3.1252281540000695,0.3391602052736161,1.0,0.1111111111111111,0.2,0.23504554941448536,1.0,0.1111111111111111,0.1111111111111111,0.23504554941448536,1.0,0.1111111111111111,0.1111111111111111,0.23504554941448536,1.0,0.1111111111111111,0.1111111111111111
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2230,thiamine,3.0235042710000926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2240,titanium dioxide,3.0277048979996835,0.830419897363192,1.0,0.36363636363636365,0.71,0.6172839611614819,1.0,0.45454545454545453,0.4383333333333333,0.5815790519051064,1.0,0.45454545454545453,0.39848484848484844,0.6172839611614819,1.0,0.45454545454545453,0.4383333333333333
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2250,tongue worm,3.0193054339997616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2261,trans fats,3.1248822630004724,0.8687949224876582,1.0,0.06666666666666667,0.8,0.715550648768261,1.0,0.1,0.569047619047619,0.5387208423066244,1.0,0.13333333333333333,0.3471112221112221,0.715550648768261,1.0,0.1,0.569047619047619
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2271,Tufts,3.0604584550001164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2281,turnips,3.0252931000004537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2291,ultra-processed foods,3.0234123950003777,0.3391602052736161,1.0,0.2,0.2,0.3391602052736161,1.0,0.2,0.2,0.3391602052736161,1.0,0.2,0.2,0.3391602052736161,1.0,0.2,0.2
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2301,uterine health,2.843219620999662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2311,veal,3.131472505000602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2321,veggie chicken,3.0608479970005646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2332,viral infections,3.013770008999927,0.3391602052736161,1.0,0.010309278350515464,0.2,0.2934556883974402,1.0,0.020618556701030927,0.12857142857142856,0.2607564421339702,1.0,0.041237113402061855,0.08758888170652876,0.2934556883974402,1.0,0.020618556701030927,0.12857142857142856
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2343,vitamin K,3.0375762209996537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2354,walnut oil,3.1572826970004826,0.5531464700081437,1.0,0.4,0.4,0.5531464700081437,1.0,0.4,0.4,0.5531464700081437,1.0,0.4,0.4,0.5531464700081437,1.0,0.4,0.4
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2364,weight gain,3.054064266999376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2375,whiting,3.0230983729998115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2386,worms,2.9897310409996862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2396,Yale,3.0239613220001047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2408,Zoloft,3.130082116000267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2430,Preventing Brain Loss with B Vitamins?,3.0888697800000955,0.404762744029787,1.0,0.043478260869565216,0.27999999999999997,0.32628411331784235,1.0,0.06521739130434782,0.16999999999999998,0.31494849485262394,1.0,0.10869565217391304,0.1240151515151515,0.32628411331784235,1.0,0.06521739130434782,0.16999999999999998
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2440,More Than an Apple a Day: Combating Common Diseases,3.019854056999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2450,Are Organic Foods Safer?,3.0361506970002665,0.21398626473452756,0.5,0.02631578947368421,0.1,0.21222636597291458,0.5,0.05263157894736842,0.07857142857142857,0.19647778276202918,0.5,0.07894736842105263,0.046785714285714285,0.21222636597291458,0.5,0.05263157894736842,0.07857142857142857
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2460,Diabetes as a Disease of Fat Toxicity,3.062214844999289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025028213051152385,0.06666666666666667,0.03225806451612903,0.003333333333333333,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2470,Is Milk Good for Our Bones?,3.0875509110001076,0.0,0.0,0.0,0.0,0.08421358772610596,0.125,0.0136986301369863,0.0125,0.13844409838329716,0.125,0.0410958904109589,0.023317307692307693,0.08421358772610596,0.125,0.0136986301369863,0.0125
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2480,Preventing Ulcerative Colitis with Diet,3.046404810999775,0.4121943801949693,1.0,0.1111111111111111,0.3,0.27627434425312153,1.0,0.1111111111111111,0.15,0.2972718492343902,1.0,0.2222222222222222,0.11203703703703703,0.27627434425312153,1.0,0.1111111111111111,0.15
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2490,The Actual Benefit of Diet vs. Drugs,3.0712568199996895,0.0,0.0,0.0,0.0,0.08421358772610596,0.125,0.043478260869565216,0.0125,0.06316417717079005,0.125,0.043478260869565216,0.00625,0.08421358772610596,0.125,0.043478260869565216,0.0125
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2500,The Saturated Fat Studies: Buttering Up the Public,3.046604137999566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09489593857046194,0.06666666666666667,0.14285714285714285,0.009523809523809523,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2510,Coffee and Artery Function,3.180169942000248,0.7860137352654724,1.0,0.08695652173913043,0.6433333333333333,0.6949584342635219,1.0,0.15217391304347827,0.5684920634920634,0.5587097237414985,1.0,0.1956521739130435,0.3457043650793651,0.6949584342635219,1.0,0.15217391304347827,0.5684920634920634
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2520,Caloric Restriction vs. Plant-Based Diets,3.074101143000007,0.0,0.0,0.0,0.0,0.03668196104968002,0.14285714285714285,0.0136986301369863,0.014285714285714285,0.04434244330391764,0.14285714285714285,0.0273972602739726,0.012142857142857143,0.03668196104968002,0.14285714285714285,0.0136986301369863,0.014285714285714285
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2530,Infectobesity: Adenovirus 36 and Childhood Obesity,3.0358638300003804,1.0,1.0,0.06944444444444445,1.0,0.9608008655106622,1.0,0.1388888888888889,1.0,0.8164141296510657,1.0,0.20833333333333334,0.7341666666666666,0.9608008655106622,1.0,0.1388888888888889,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2540,Does Cholesterol Size Matter?,3.0147524240001076,0.16958010263680806,0.3333333333333333,0.047619047619047616,0.06666666666666667,0.25514691744452866,0.3333333333333333,0.14285714285714285,0.0919047619047619,0.1987466528009848,0.3333333333333333,0.14285714285714285,0.04595238095238095,0.25514691744452866,0.3333333333333333,0.14285714285714285,0.0919047619047619
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2550,Barriers to Heart Disease Prevention,3.1011971249999988,0.13120507751234178,0.2,0.04,0.04,0.09858350785990916,0.2,0.04,0.02,0.07479076841086625,0.2,0.04,0.01,0.09858350785990916,0.2,0.04,0.02
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2560,Childhood Constipation and Cow’s Milk,3.084312984999997,1.0,1.0,0.23809523809523808,1.0,0.9363792118010483,1.0,0.42857142857142855,0.9,0.7585319114212573,1.0,0.47619047619047616,0.48125,0.9363792118010483,1.0,0.42857142857142855,0.9
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2570,Diabetics Should Take Their Pulses,2.99320678300046,0.16958010263680806,0.3333333333333333,0.025,0.06666666666666667,0.12222609441075938,0.3333333333333333,0.025,0.03333333333333333,0.16088658095237754,0.3333333333333333,0.075,0.031858974358974355,0.12222609441075938,0.3333333333333333,0.025,0.03333333333333333
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2580,Academy of Nutrition and Dietetics Conflicts of Interest,2.9481707639997694,0.4785372057762079,1.0,0.08695652173913043,0.3,0.36417417493582804,1.0,0.08695652173913043,0.15,0.2650336981234796,1.0,0.08695652173913043,0.075,0.36417417493582804,1.0,0.08695652173913043,0.15
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2590,Do Vegetarians Get Enough Protein?,3.006360427999425,0.15782422623975725,0.3333333333333333,0.031746031746031744,0.16666666666666666,0.10578209385344112,0.3333333333333333,0.031746031746031744,0.08333333333333333,0.08239894602772078,0.3333333333333333,0.031746031746031744,0.041666666666666664,0.10578209385344112,0.3333333333333333,0.031746031746031744,0.08333333333333333
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2600,Eggs and Arterial Function,3.091875582999819,0.5919819915518812,1.0,0.2,0.4,0.4590828233913731,1.0,0.2,0.2,0.4590828233913731,1.0,0.2,0.2,0.4590828233913731,1.0,0.2,0.2
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2610,Treating Asthma With Plants vs. Supplements?,3.08521835800002,0.4703652827859579,1.0,0.03278688524590164,0.27999999999999997,0.30523488393970116,1.0,0.03278688524590164,0.13999999999999999,0.23944638003181937,1.0,0.03278688524590164,0.06999999999999999,0.30523488393970116,1.0,0.03278688524590164,0.13999999999999999
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2620,Phytates for the Treatment of Cancer,3.0426288540002133,0.14606834984270645,0.25,0.01818181818181818,0.05,0.09478836436955078,0.25,0.01818181818181818,0.025,0.11350403620241441,0.25,0.05454545454545454,0.026277089783281738,0.09478836436955078,0.25,0.01818181818181818,0.025
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2630,Alkylphenol Endocrine Disruptors and Allergies,3.0612835379997705,0.7227265726449519,1.0,0.0625,0.6,0.4690000933206748,1.0,0.0625,0.3,0.40630517768737084,1.0,0.14583333333333334,0.21597882574082267,0.4690000933206748,1.0,0.0625,0.3
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2640,Chicken Salmonella Thanks to Meat Industry Lawsuit,3.1206904480004596,0.6917831836856677,1.0,0.10416666666666667,1.0,0.5649560431113374,1.0,0.14583333333333334,0.6366666666666667,0.5738659816227768,1.0,0.2708333333333333,0.5286630036630037,0.5649560431113374,1.0,0.14583333333333334,0.6366666666666667
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2650,Turmeric Curcumin and Osteoarthritis,3.130436450999696,0.4703652827859579,1.0,0.06896551724137931,0.27999999999999997,0.3714891073940902,1.0,0.10344827586206896,0.1733333333333333,0.4555678907869669,1.0,0.2413793103448276,0.1609851551956815,0.3714891073940902,1.0,0.10344827586206896,0.1733333333333333
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2660,How Long to Detox From Fish Before Pregnancy?,3.0122594029999163,0.3391602052736161,1.0,0.037037037037037035,0.2,0.22009176629808017,1.0,0.037037037037037035,0.1,0.17934679000010195,1.0,0.07407407407407407,0.05769230769230769,0.22009176629808017,1.0,0.037037037037037035,0.1
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2670,Is Caramel Color Carcinogenic?,3.0475531170004615,0.5906222333696757,1.0,0.05714285714285714,0.3333333333333333,0.44947260513897463,1.0,0.05714285714285714,0.16666666666666666,0.32711102253796087,1.0,0.05714285714285714,0.08333333333333333,0.44947260513897463,1.0,0.05714285714285714,0.16666666666666666
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2680,Counteracting the Effects of Dioxins Through Diet,3.031786423000085,0.38356636737133565,0.5,0.14285714285714285,0.2333333333333333,0.45263779293556244,0.5,0.2857142857142857,0.20666666666666664,0.398429546305296,0.5,0.2857142857142857,0.1476190476190476,0.45263779293556244,0.5,0.2857142857142857,0.20666666666666664
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2690,Chronic Headaches and Pork Tapeworms,3.1598832249992483,0.44615333764087994,1.0,0.046511627906976744,0.4,0.28952298823485745,1.0,0.046511627906976744,0.2,0.22594741386575093,1.0,0.06976744186046512,0.1075,0.28952298823485745,1.0,0.046511627906976744,0.2
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2700,Heart Disease Starts in Childhood,3.0413372459997845,0.3937481555797838,1.0,0.1,0.2,0.3495898039969803,1.0,0.2,0.12857142857142856,0.3495898039969803,1.0,0.2,0.12857142857142856,0.3495898039969803,1.0,0.2,0.12857142857142856
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2710,Artificial Food Colors and ADHD,3.0496535940001195,0.7840048711692542,1.0,0.19047619047619047,0.8,0.617085055228343,1.0,0.19047619047619047,0.4,0.4628430020658871,1.0,0.19047619047619047,0.2,0.617085055228343,1.0,0.19047619047619047,0.4
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2720,Keeping Your Hands Warm With Citrus,3.058718059999592,0.21398626473452756,0.5,0.027777777777777776,0.1,0.2503878245794244,0.5,0.08333333333333333,0.11666666666666665,0.1835565172770153,0.5,0.08333333333333333,0.05833333333333333,0.2503878245794244,0.5,0.08333333333333333,0.11666666666666665
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2730,Anti-Angiogenesis: Cutting Off Tumor Supply Lines,3.13728055699994,0.830419897363192,1.0,0.13793103448275862,0.71,0.7228077339137017,1.0,0.20689655172413793,0.4864285714285714,0.6229921904071131,1.0,0.27586206896551724,0.28380252100840336,0.7228077339137017,1.0,0.20689655172413793,0.4864285714285714
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2740,Cancer Risk From CT Scan Radiation,3.0341320799998357,0.6187490087643146,1.0,0.06,0.52,0.6563570285653477,1.0,0.1,0.3726984126984127,0.5193531534805024,1.0,0.12,0.21134920634920634,0.6563570285653477,1.0,0.1,0.3726984126984127
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2750,Preventing the Common Cold with Probiotics?,3.0418823419995533,0.46905661104071605,0.5,0.06779661016949153,0.5433333333333333,0.4368930294863806,0.5,0.11864406779661017,0.4916666666666667,0.383209151912376,0.5,0.15254237288135594,0.3025297619047619,0.4368930294863806,0.5,0.11864406779661017,0.4916666666666667
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2760,Eating Healthy on a Budget,3.003750754000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2770,Flaxseeds & Breast Cancer Survival: Clinical Evidence,3.0390158119998887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08508395929520254,0.06666666666666667,0.07317073170731707,0.017110423116615068,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2780,Do Fruit & Nut Bars Cause Weight Gain?,3.187932214999819,0.44615333764087994,1.0,0.09090909090909091,0.4,0.4224063617563604,1.0,0.18181818181818182,0.29444444444444445,0.32647663585228676,1.0,0.18181818181818182,0.14722222222222223,0.4224063617563604,1.0,0.18181818181818182,0.29444444444444445
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2790,Titanium Dioxide & Inflammatory Bowel Disease,2.9936569609999424,1.0,1.0,0.0847457627118644,1.0,0.6489315753318465,1.0,0.0847457627118644,0.5,0.5367832055392922,1.0,0.1016949152542373,0.26666666666666666,0.6489315753318465,1.0,0.0847457627118644,0.5
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2800,Prolonged Liver Function Enhancement From Broccoli,3.0500637240002106,0.0,0.0,0.0,0.0,0.09020315758404258,0.1111111111111111,0.041666666666666664,0.01111111111111111,0.06564681979749522,0.1111111111111111,0.041666666666666664,0.005555555555555555,0.09020315758404258,0.1111111111111111,0.041666666666666664,0.01111111111111111
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2810,Apple Juice May Be Worse Than Sugar Water,3.021696515000258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04441496432505586,0.08333333333333333,0.125,0.010416666666666666,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2820,Preventing Strokes with Diet,3.160944751999523,0.0,0.0,0.0,0.0,0.11671218210122507,0.1,0.125,0.0125,0.11671218210122507,0.1,0.125,0.0125,0.11671218210122507,0.1,0.125,0.0125
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2830,Neurobiology of Artificial Sweeteners,3.0896282839994456,0.31939394323979897,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.31939394323979897,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.31939394323979897,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.31939394323979897,0.3333333333333333,0.3333333333333333,0.1111111111111111
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2840,Benefits of Fenugreek Seeds,2.893410239000332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2850,More Antibiotics In White Meat or Dark Meat?,3.0811987580000277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2860,BPA Plastic and Male Sexual Dysfunction,3.0306519999994634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2870,Filled Full of Lead,3.0862592059993403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844142139782765,0.08333333333333333,0.2,0.016666666666666666,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2880,The Answer to the Pritikin Puzzle,3.0743181130001176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2890,To Snack or Not to Snack?,3.048642984000253,0.0,0.0,0.0,0.0,0.113813114479808,0.125,0.034482758620689655,0.0125,0.07847123051140206,0.125,0.034482758620689655,0.00625,0.113813114479808,0.125,0.034482758620689655,0.0125
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2900,Boosting Good Bacteria in the Colon Without Probiotics,3.0369979349998175,0.36297209628774124,1.0,0.08333333333333333,0.2,0.2814853444092611,1.0,0.08333333333333333,0.1,0.2920443751025058,1.0,0.16666666666666666,0.0925925925925926,0.2814853444092611,1.0,0.08333333333333333,0.1
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2910,Optimal Phytosterol Dose,3.1036667879998276,0.2755519442199235,0.5,0.06666666666666667,0.1,0.20436662668128655,0.5,0.06666666666666667,0.05,0.16842134648250637,0.5,0.06666666666666667,0.03333333333333333,0.20436662668128655,0.5,0.06666666666666667,0.05
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2920,Human Neurotransmitters in Plants,3.0692401930000415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2930,Kiwifruit for Irritable Bowel Syndrome,3.037238011000227,0.5065267082131061,1.0,0.07142857142857142,0.2,0.3607790370815594,1.0,0.07142857142857142,0.1,0.30251016897020766,1.0,0.07142857142857142,0.07142857142857142,0.3607790370815594,1.0,0.07142857142857142,0.1
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2940,Dietary Treatment of Crohn's Disease,3.037911098999757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2950,Unsafe at Any Feed,2.9721755359996678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2960,Pharmacists Versus Health Food Store Employees: Who Gives Better Advice?,3.1377361969998674,0.3273949503887395,0.25,0.5,0.125,0.3273949503887395,0.25,0.5,0.125,0.3273949503887395,0.25,0.5,0.125,0.3273949503887395,0.25,0.5,0.125
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2970,Preventing Cataracts with Diet,3.040779305999422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2981,Cheese Mites and Maggots,3.0680262500000026,0.5065267082131061,1.0,0.14285714285714285,0.2,0.43122038713502525,1.0,0.14285714285714285,0.14285714285714285,0.48396953787753283,1.0,0.2857142857142857,0.16071428571428573,0.43122038713502525,1.0,0.14285714285714285,0.14285714285714285
NF-Corpus,BM25 + BGE-Reranker,PLAIN-2991,Cholesterol and Lower Back Pain,3.0599318619997575,0.38685280723454163,0.5,0.5,0.25,0.38685280723454163,0.5,0.5,0.25,0.38685280723454163,0.5,0.5,0.25,0.38685280723454163,0.5,0.5,0.25
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3001,EPIC Findings on Lymphoma,3.106878035999216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3014,Sometimes the Enzyme Myth Is True,3.125033770999835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3026,Vitamin C-Enriched Bacon,3.025197496000146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3037,Out of the Lab Onto the Track,2.944505458999629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3053,Dragon's Blood,3.049383578999368,0.7653606369886217,1.0,0.6666666666666666,0.6666666666666666,0.7653606369886217,1.0,0.6666666666666666,0.6666666666666666,0.7653606369886217,1.0,0.6666666666666666,0.6666666666666666,0.7653606369886217,1.0,0.6666666666666666,0.6666666666666666
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3063,Better Than Goji Berries,3.0867466569998214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3074,How to Help Prevent Abdominal Aortic Aneurysms,3.0488881350001975,0.0,0.0,0.0,0.0,0.3010299956639812,0.1111111111111111,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111,1.0,0.1111111111111111,0.3010299956639812,0.1111111111111111,1.0,0.1111111111111111
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3085,The Difficulty of Arriving at a Vitamin D Recommendation,3.069871900999715,0.2640681225725909,0.25,0.5,0.125,0.2640681225725909,0.25,0.5,0.125,0.4084084369553121,0.25,1.0,0.18055555555555555,0.2640681225725909,0.25,0.5,0.125
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3097,Amyloid and Apple Juice,2.998884320999423,0.4770382338730848,1.0,0.25,0.25,0.4770382338730848,1.0,0.25,0.25,0.4770382338730848,1.0,0.25,0.25,0.4770382338730848,1.0,0.25,0.25
NF-Corpus,BM25 + BGE-Reranker,PLAIN-3116,Dietary Guidelines: From Dairies to Berries,3.109071308000239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
