dataset,pipeline,query_id,recall_level,precision
SciFact,BM25 + BGE-Reranker,1280,0.9,0.16666666666666666
SciFact,BM25 + BGE-Reranker,1280,1.0,0.16666666666666666
SciFact,BM25 + BGE-Reranker,1281,0.0,0.0
SciFact,BM25 + BGE-Reranker,1281,0.1,0.0
SciFact,BM25 + BGE-Reranker,1281,0.2,0.0
SciFact,BM25 + BGE-Reranker,1281,0.30000000000000004,0.0
SciFact,BM25 + BGE-Reranker,1281,0.4,0.0
SciFact,BM25 + BGE-Reranker,1281,0.5,0.0
SciFact,BM25 + BGE-Reranker,1281,0.6000000000000001,0.0
SciFact,BM25 + BGE-Reranker,1281,0.7000000000000001,0.0
SciFact,BM25 + BGE-Reranker,1281,0.8,0.0
SciFact,BM25 + BGE-Reranker,1281,0.9,0.0
SciFact,BM25 + BGE-Reranker,1281,1.0,0.0
SciFact,BM25 + BGE-Reranker,1282,0.0,1.0
SciFact,BM25 + BGE-Reranker,1282,0.1,1.0
SciFact,BM25 + BGE-Reranker,1282,0.2,1.0
SciFact,BM25 + BGE-Reranker,1282,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1282,0.4,1.0
SciFact,BM25 + BGE-Reranker,1282,0.5,1.0
SciFact,BM25 + BGE-Reranker,1282,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1282,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1282,0.8,1.0
SciFact,BM25 + BGE-Reranker,1282,0.9,1.0
SciFact,BM25 + BGE-Reranker,1282,1.0,1.0
SciFact,BM25 + BGE-Reranker,1290,0.0,1.0
SciFact,BM25 + BGE-Reranker,1290,0.1,1.0
SciFact,BM25 + BGE-Reranker,1290,0.2,1.0
SciFact,BM25 + BGE-Reranker,1290,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1290,0.4,1.0
SciFact,BM25 + BGE-Reranker,1290,0.5,1.0
SciFact,BM25 + BGE-Reranker,1290,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1290,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1290,0.8,1.0
SciFact,BM25 + BGE-Reranker,1290,0.9,1.0
SciFact,BM25 + BGE-Reranker,1290,1.0,1.0
SciFact,BM25 + BGE-Reranker,1292,0.0,1.0
SciFact,BM25 + BGE-Reranker,1292,0.1,1.0
SciFact,BM25 + BGE-Reranker,1292,0.2,1.0
SciFact,BM25 + BGE-Reranker,1292,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1292,0.4,1.0
SciFact,BM25 + BGE-Reranker,1292,0.5,1.0
SciFact,BM25 + BGE-Reranker,1292,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1292,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1292,0.8,1.0
SciFact,BM25 + BGE-Reranker,1292,0.9,1.0
SciFact,BM25 + BGE-Reranker,1292,1.0,1.0
SciFact,BM25 + BGE-Reranker,1298,0.0,1.0
SciFact,BM25 + BGE-Reranker,1298,0.1,1.0
SciFact,BM25 + BGE-Reranker,1298,0.2,1.0
SciFact,BM25 + BGE-Reranker,1298,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1298,0.4,1.0
SciFact,BM25 + BGE-Reranker,1298,0.5,1.0
SciFact,BM25 + BGE-Reranker,1298,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1298,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1298,0.8,1.0
SciFact,BM25 + BGE-Reranker,1298,0.9,1.0
SciFact,BM25 + BGE-Reranker,1298,1.0,1.0
SciFact,BM25 + BGE-Reranker,1303,0.0,0.14285714285714285
SciFact,BM25 + BGE-Reranker,1303,0.1,0.14285714285714285
SciFact,BM25 + BGE-Reranker,1303,0.2,0.14285714285714285
SciFact,BM25 + BGE-Reranker,1303,0.30000000000000004,0.14285714285714285
SciFact,BM25 + BGE-Reranker,1303,0.4,0.14285714285714285
SciFact,BM25 + BGE-Reranker,1303,0.5,0.14285714285714285
SciFact,BM25 + BGE-Reranker,1303,0.6000000000000001,0.14285714285714285
SciFact,BM25 + BGE-Reranker,1303,0.7000000000000001,0.14285714285714285
SciFact,BM25 + BGE-Reranker,1303,0.8,0.14285714285714285
SciFact,BM25 + BGE-Reranker,1303,0.9,0.14285714285714285
SciFact,BM25 + BGE-Reranker,1303,1.0,0.14285714285714285
SciFact,BM25 + BGE-Reranker,1316,0.0,0.0
SciFact,BM25 + BGE-Reranker,1316,0.1,0.0
SciFact,BM25 + BGE-Reranker,1316,0.2,0.0
SciFact,BM25 + BGE-Reranker,1316,0.30000000000000004,0.0
SciFact,BM25 + BGE-Reranker,1316,0.4,0.0
SciFact,BM25 + BGE-Reranker,1316,0.5,0.0
SciFact,BM25 + BGE-Reranker,1316,0.6000000000000001,0.0
SciFact,BM25 + BGE-Reranker,1316,0.7000000000000001,0.0
SciFact,BM25 + BGE-Reranker,1316,0.8,0.0
SciFact,BM25 + BGE-Reranker,1316,0.9,0.0
SciFact,BM25 + BGE-Reranker,1316,1.0,0.0
SciFact,BM25 + BGE-Reranker,1319,0.0,0.5
SciFact,BM25 + BGE-Reranker,1319,0.1,0.5
SciFact,BM25 + BGE-Reranker,1319,0.2,0.5
SciFact,BM25 + BGE-Reranker,1319,0.30000000000000004,0.5
SciFact,BM25 + BGE-Reranker,1319,0.4,0.5
SciFact,BM25 + BGE-Reranker,1319,0.5,0.5
SciFact,BM25 + BGE-Reranker,1319,0.6000000000000001,0.5
SciFact,BM25 + BGE-Reranker,1319,0.7000000000000001,0.5
SciFact,BM25 + BGE-Reranker,1319,0.8,0.5
SciFact,BM25 + BGE-Reranker,1319,0.9,0.5
SciFact,BM25 + BGE-Reranker,1319,1.0,0.5
SciFact,BM25 + BGE-Reranker,1320,0.0,0.5
SciFact,BM25 + BGE-Reranker,1320,0.1,0.5
SciFact,BM25 + BGE-Reranker,1320,0.2,0.5
SciFact,BM25 + BGE-Reranker,1320,0.30000000000000004,0.5
SciFact,BM25 + BGE-Reranker,1320,0.4,0.5
SciFact,BM25 + BGE-Reranker,1320,0.5,0.5
SciFact,BM25 + BGE-Reranker,1320,0.6000000000000001,0.5
SciFact,BM25 + BGE-Reranker,1320,0.7000000000000001,0.5
SciFact,BM25 + BGE-Reranker,1320,0.8,0.5
SciFact,BM25 + BGE-Reranker,1320,0.9,0.5
SciFact,BM25 + BGE-Reranker,1320,1.0,0.5
SciFact,BM25 + BGE-Reranker,1332,0.0,0.0
SciFact,BM25 + BGE-Reranker,1332,0.1,0.0
SciFact,BM25 + BGE-Reranker,1332,0.2,0.0
SciFact,BM25 + BGE-Reranker,1332,0.30000000000000004,0.0
SciFact,BM25 + BGE-Reranker,1332,0.4,0.0
SciFact,BM25 + BGE-Reranker,1332,0.5,0.0
SciFact,BM25 + BGE-Reranker,1332,0.6000000000000001,0.0
SciFact,BM25 + BGE-Reranker,1332,0.7000000000000001,0.0
SciFact,BM25 + BGE-Reranker,1332,0.8,0.0
SciFact,BM25 + BGE-Reranker,1332,0.9,0.0
SciFact,BM25 + BGE-Reranker,1332,1.0,0.0
SciFact,BM25 + BGE-Reranker,1335,0.0,1.0
SciFact,BM25 + BGE-Reranker,1335,0.1,1.0
SciFact,BM25 + BGE-Reranker,1335,0.2,1.0
SciFact,BM25 + BGE-Reranker,1335,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1335,0.4,1.0
SciFact,BM25 + BGE-Reranker,1335,0.5,1.0
SciFact,BM25 + BGE-Reranker,1335,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1335,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1335,0.8,1.0
SciFact,BM25 + BGE-Reranker,1335,0.9,1.0
SciFact,BM25 + BGE-Reranker,1335,1.0,1.0
SciFact,BM25 + BGE-Reranker,1336,0.0,1.0
SciFact,BM25 + BGE-Reranker,1336,0.1,1.0
SciFact,BM25 + BGE-Reranker,1336,0.2,1.0
SciFact,BM25 + BGE-Reranker,1336,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1336,0.4,1.0
SciFact,BM25 + BGE-Reranker,1336,0.5,1.0
SciFact,BM25 + BGE-Reranker,1336,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1336,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1336,0.8,1.0
SciFact,BM25 + BGE-Reranker,1336,0.9,1.0
SciFact,BM25 + BGE-Reranker,1336,1.0,1.0
SciFact,BM25 + BGE-Reranker,1337,0.0,1.0
SciFact,BM25 + BGE-Reranker,1337,0.1,1.0
SciFact,BM25 + BGE-Reranker,1337,0.2,1.0
SciFact,BM25 + BGE-Reranker,1337,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1337,0.4,1.0
SciFact,BM25 + BGE-Reranker,1337,0.5,1.0
SciFact,BM25 + BGE-Reranker,1337,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1337,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1337,0.8,1.0
SciFact,BM25 + BGE-Reranker,1337,0.9,1.0
SciFact,BM25 + BGE-Reranker,1337,1.0,1.0
SciFact,BM25 + BGE-Reranker,1339,0.0,1.0
SciFact,BM25 + BGE-Reranker,1339,0.1,1.0
SciFact,BM25 + BGE-Reranker,1339,0.2,1.0
SciFact,BM25 + BGE-Reranker,1339,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1339,0.4,1.0
SciFact,BM25 + BGE-Reranker,1339,0.5,1.0
SciFact,BM25 + BGE-Reranker,1339,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1339,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1339,0.8,1.0
SciFact,BM25 + BGE-Reranker,1339,0.9,1.0
SciFact,BM25 + BGE-Reranker,1339,1.0,1.0
SciFact,BM25 + BGE-Reranker,1344,0.0,0.5
SciFact,BM25 + BGE-Reranker,1344,0.1,0.5
SciFact,BM25 + BGE-Reranker,1344,0.2,0.5
SciFact,BM25 + BGE-Reranker,1344,0.30000000000000004,0.5
SciFact,BM25 + BGE-Reranker,1344,0.4,0.5
SciFact,BM25 + BGE-Reranker,1344,0.5,0.5
SciFact,BM25 + BGE-Reranker,1344,0.6000000000000001,0.5
SciFact,BM25 + BGE-Reranker,1344,0.7000000000000001,0.5
SciFact,BM25 + BGE-Reranker,1344,0.8,0.5
SciFact,BM25 + BGE-Reranker,1344,0.9,0.5
SciFact,BM25 + BGE-Reranker,1344,1.0,0.5
SciFact,BM25 + BGE-Reranker,1352,0.0,1.0
SciFact,BM25 + BGE-Reranker,1352,0.1,1.0
SciFact,BM25 + BGE-Reranker,1352,0.2,1.0
SciFact,BM25 + BGE-Reranker,1352,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1352,0.4,1.0
SciFact,BM25 + BGE-Reranker,1352,0.5,1.0
SciFact,BM25 + BGE-Reranker,1352,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1352,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1352,0.8,1.0
SciFact,BM25 + BGE-Reranker,1352,0.9,1.0
SciFact,BM25 + BGE-Reranker,1352,1.0,1.0
SciFact,BM25 + BGE-Reranker,1359,0.0,1.0
SciFact,BM25 + BGE-Reranker,1359,0.1,1.0
SciFact,BM25 + BGE-Reranker,1359,0.2,1.0
SciFact,BM25 + BGE-Reranker,1359,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1359,0.4,1.0
SciFact,BM25 + BGE-Reranker,1359,0.5,1.0
SciFact,BM25 + BGE-Reranker,1359,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1359,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1359,0.8,1.0
SciFact,BM25 + BGE-Reranker,1359,0.9,1.0
SciFact,BM25 + BGE-Reranker,1359,1.0,1.0
SciFact,BM25 + BGE-Reranker,1362,0.0,1.0
SciFact,BM25 + BGE-Reranker,1362,0.1,1.0
SciFact,BM25 + BGE-Reranker,1362,0.2,1.0
SciFact,BM25 + BGE-Reranker,1362,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1362,0.4,1.0
SciFact,BM25 + BGE-Reranker,1362,0.5,1.0
SciFact,BM25 + BGE-Reranker,1362,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1362,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1362,0.8,1.0
SciFact,BM25 + BGE-Reranker,1362,0.9,1.0
SciFact,BM25 + BGE-Reranker,1362,1.0,1.0
SciFact,BM25 + BGE-Reranker,1363,0.0,1.0
SciFact,BM25 + BGE-Reranker,1363,0.1,1.0
SciFact,BM25 + BGE-Reranker,1363,0.2,1.0
SciFact,BM25 + BGE-Reranker,1363,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1363,0.4,1.0
SciFact,BM25 + BGE-Reranker,1363,0.5,1.0
SciFact,BM25 + BGE-Reranker,1363,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1363,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1363,0.8,1.0
SciFact,BM25 + BGE-Reranker,1363,0.9,1.0
SciFact,BM25 + BGE-Reranker,1363,1.0,1.0
SciFact,BM25 + BGE-Reranker,1368,0.0,0.25
SciFact,BM25 + BGE-Reranker,1368,0.1,0.25
SciFact,BM25 + BGE-Reranker,1368,0.2,0.25
SciFact,BM25 + BGE-Reranker,1368,0.30000000000000004,0.25
SciFact,BM25 + BGE-Reranker,1368,0.4,0.25
SciFact,BM25 + BGE-Reranker,1368,0.5,0.25
SciFact,BM25 + BGE-Reranker,1368,0.6000000000000001,0.25
SciFact,BM25 + BGE-Reranker,1368,0.7000000000000001,0.25
SciFact,BM25 + BGE-Reranker,1368,0.8,0.25
SciFact,BM25 + BGE-Reranker,1368,0.9,0.25
SciFact,BM25 + BGE-Reranker,1368,1.0,0.25
SciFact,BM25 + BGE-Reranker,1370,0.0,0.3333333333333333
SciFact,BM25 + BGE-Reranker,1370,0.1,0.3333333333333333
SciFact,BM25 + BGE-Reranker,1370,0.2,0.3333333333333333
SciFact,BM25 + BGE-Reranker,1370,0.30000000000000004,0.3333333333333333
SciFact,BM25 + BGE-Reranker,1370,0.4,0.3333333333333333
SciFact,BM25 + BGE-Reranker,1370,0.5,0.3333333333333333
SciFact,BM25 + BGE-Reranker,1370,0.6000000000000001,0.3333333333333333
SciFact,BM25 + BGE-Reranker,1370,0.7000000000000001,0.3333333333333333
SciFact,BM25 + BGE-Reranker,1370,0.8,0.3333333333333333
SciFact,BM25 + BGE-Reranker,1370,0.9,0.3333333333333333
SciFact,BM25 + BGE-Reranker,1370,1.0,0.3333333333333333
SciFact,BM25 + BGE-Reranker,1379,0.0,1.0
SciFact,BM25 + BGE-Reranker,1379,0.1,1.0
SciFact,BM25 + BGE-Reranker,1379,0.2,1.0
SciFact,BM25 + BGE-Reranker,1379,0.30000000000000004,0.75
SciFact,BM25 + BGE-Reranker,1379,0.4,0.75
SciFact,BM25 + BGE-Reranker,1379,0.5,0.75
SciFact,BM25 + BGE-Reranker,1379,0.6000000000000001,0.75
SciFact,BM25 + BGE-Reranker,1379,0.7000000000000001,0.75
SciFact,BM25 + BGE-Reranker,1379,0.8,0.4
SciFact,BM25 + BGE-Reranker,1379,0.9,0.4
SciFact,BM25 + BGE-Reranker,1379,1.0,0.4
SciFact,BM25 + BGE-Reranker,1382,0.0,1.0
SciFact,BM25 + BGE-Reranker,1382,0.1,1.0
SciFact,BM25 + BGE-Reranker,1382,0.2,1.0
SciFact,BM25 + BGE-Reranker,1382,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1382,0.4,1.0
SciFact,BM25 + BGE-Reranker,1382,0.5,1.0
SciFact,BM25 + BGE-Reranker,1382,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1382,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1382,0.8,1.0
SciFact,BM25 + BGE-Reranker,1382,0.9,1.0
SciFact,BM25 + BGE-Reranker,1382,1.0,1.0
SciFact,BM25 + BGE-Reranker,1385,0.0,1.0
SciFact,BM25 + BGE-Reranker,1385,0.1,1.0
SciFact,BM25 + BGE-Reranker,1385,0.2,1.0
SciFact,BM25 + BGE-Reranker,1385,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1385,0.4,1.0
SciFact,BM25 + BGE-Reranker,1385,0.5,1.0
SciFact,BM25 + BGE-Reranker,1385,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1385,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1385,0.8,1.0
SciFact,BM25 + BGE-Reranker,1385,0.9,1.0
SciFact,BM25 + BGE-Reranker,1385,1.0,1.0
SciFact,BM25 + BGE-Reranker,1389,0.0,1.0
SciFact,BM25 + BGE-Reranker,1389,0.1,1.0
SciFact,BM25 + BGE-Reranker,1389,0.2,1.0
SciFact,BM25 + BGE-Reranker,1389,0.30000000000000004,1.0
SciFact,BM25 + BGE-Reranker,1389,0.4,1.0
SciFact,BM25 + BGE-Reranker,1389,0.5,1.0
SciFact,BM25 + BGE-Reranker,1389,0.6000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1389,0.7000000000000001,1.0
SciFact,BM25 + BGE-Reranker,1389,0.8,1.0
SciFact,BM25 + BGE-Reranker,1389,0.9,1.0
SciFact,BM25 + BGE-Reranker,1389,1.0,1.0
SciFact,BM25 + BGE-Reranker,1395,0.0,0.0
SciFact,BM25 + BGE-Reranker,1395,0.1,0.0
SciFact,BM25 + BGE-Reranker,1395,0.2,0.0
SciFact,BM25 + BGE-Reranker,1395,0.30000000000000004,0.0
SciFact,BM25 + BGE-Reranker,1395,0.4,0.0
SciFact,BM25 + BGE-Reranker,1395,0.5,0.0
SciFact,BM25 + BGE-Reranker,1395,0.6000000000000001,0.0
SciFact,BM25 + BGE-Reranker,1395,0.7000000000000001,0.0
SciFact,BM25 + BGE-Reranker,1395,0.8,0.0
SciFact,BM25 + BGE-Reranker,1395,0.9,0.0
SciFact,BM25 + BGE-Reranker,1395,1.0,0.0
TREC-COVID,BM25,1,0.0,1.0
TREC-COVID,BM25,1,0.1,0.0
TREC-COVID,BM25,1,0.2,0.0
TREC-COVID,BM25,1,0.30000000000000004,0.0
TREC-COVID,BM25,1,0.4,0.0
TREC-COVID,BM25,1,0.5,0.0
TREC-COVID,BM25,1,0.6000000000000001,0.0
TREC-COVID,BM25,1,0.7000000000000001,0.0
TREC-COVID,BM25,1,0.8,0.0
TREC-COVID,BM25,1,0.9,0.0
TREC-COVID,BM25,1,1.0,0.0
TREC-COVID,BM25,2,0.0,0.6666666666666666
TREC-COVID,BM25,2,0.1,0.0
TREC-COVID,BM25,2,0.2,0.0
TREC-COVID,BM25,2,0.30000000000000004,0.0
TREC-COVID,BM25,2,0.4,0.0
TREC-COVID,BM25,2,0.5,0.0
TREC-COVID,BM25,2,0.6000000000000001,0.0
TREC-COVID,BM25,2,0.7000000000000001,0.0
TREC-COVID,BM25,2,0.8,0.0
TREC-COVID,BM25,2,0.9,0.0
TREC-COVID,BM25,2,1.0,0.0
TREC-COVID,BM25,3,0.0,1.0
TREC-COVID,BM25,3,0.1,0.0
TREC-COVID,BM25,3,0.2,0.0
TREC-COVID,BM25,3,0.30000000000000004,0.0
TREC-COVID,BM25,3,0.4,0.0
TREC-COVID,BM25,3,0.5,0.0
TREC-COVID,BM25,3,0.6000000000000001,0.0
TREC-COVID,BM25,3,0.7000000000000001,0.0
TREC-COVID,BM25,3,0.8,0.0
TREC-COVID,BM25,3,0.9,0.0
TREC-COVID,BM25,3,1.0,0.0
TREC-COVID,BM25,4,0.0,0.3333333333333333
TREC-COVID,BM25,4,0.1,0.0
TREC-COVID,BM25,4,0.2,0.0
TREC-COVID,BM25,4,0.30000000000000004,0.0
TREC-COVID,BM25,4,0.4,0.0
TREC-COVID,BM25,4,0.5,0.0
TREC-COVID,BM25,4,0.6000000000000001,0.0
TREC-COVID,BM25,4,0.7000000000000001,0.0
TREC-COVID,BM25,4,0.8,0.0
TREC-COVID,BM25,4,0.9,0.0
TREC-COVID,BM25,4,1.0,0.0
TREC-COVID,BM25,5,0.0,1.0
TREC-COVID,BM25,5,0.1,0.0
TREC-COVID,BM25,5,0.2,0.0
TREC-COVID,BM25,5,0.30000000000000004,0.0
TREC-COVID,BM25,5,0.4,0.0
TREC-COVID,BM25,5,0.5,0.0
TREC-COVID,BM25,5,0.6000000000000001,0.0
TREC-COVID,BM25,5,0.7000000000000001,0.0
TREC-COVID,BM25,5,0.8,0.0
TREC-COVID,BM25,5,0.9,0.0
TREC-COVID,BM25,5,1.0,0.0
TREC-COVID,BM25,6,0.0,0.8
TREC-COVID,BM25,6,0.1,0.0
TREC-COVID,BM25,6,0.2,0.0
TREC-COVID,BM25,6,0.30000000000000004,0.0
TREC-COVID,BM25,6,0.4,0.0
TREC-COVID,BM25,6,0.5,0.0
TREC-COVID,BM25,6,0.6000000000000001,0.0
TREC-COVID,BM25,6,0.7000000000000001,0.0
TREC-COVID,BM25,6,0.8,0.0
TREC-COVID,BM25,6,0.9,0.0
TREC-COVID,BM25,6,1.0,0.0
TREC-COVID,BM25,7,0.0,1.0
TREC-COVID,BM25,7,0.1,0.0
TREC-COVID,BM25,7,0.2,0.0
TREC-COVID,BM25,7,0.30000000000000004,0.0
TREC-COVID,BM25,7,0.4,0.0
TREC-COVID,BM25,7,0.5,0.0
TREC-COVID,BM25,7,0.6000000000000001,0.0
TREC-COVID,BM25,7,0.7000000000000001,0.0
TREC-COVID,BM25,7,0.8,0.0
TREC-COVID,BM25,7,0.9,0.0
TREC-COVID,BM25,7,1.0,0.0
TREC-COVID,BM25,8,0.0,0.8
TREC-COVID,BM25,8,0.1,0.0
TREC-COVID,BM25,8,0.2,0.0
TREC-COVID,BM25,8,0.30000000000000004,0.0
TREC-COVID,BM25,8,0.4,0.0
TREC-COVID,BM25,8,0.5,0.0
TREC-COVID,BM25,8,0.6000000000000001,0.0
TREC-COVID,BM25,8,0.7000000000000001,0.0
TREC-COVID,BM25,8,0.8,0.0
TREC-COVID,BM25,8,0.9,0.0
TREC-COVID,BM25,8,1.0,0.0
TREC-COVID,BM25,9,0.0,0.42857142857142855
TREC-COVID,BM25,9,0.1,0.0
TREC-COVID,BM25,9,0.2,0.0
TREC-COVID,BM25,9,0.30000000000000004,0.0
TREC-COVID,BM25,9,0.4,0.0
TREC-COVID,BM25,9,0.5,0.0
TREC-COVID,BM25,9,0.6000000000000001,0.0
TREC-COVID,BM25,9,0.7000000000000001,0.0
TREC-COVID,BM25,9,0.8,0.0
TREC-COVID,BM25,9,0.9,0.0
TREC-COVID,BM25,9,1.0,0.0
TREC-COVID,BM25,10,0.0,1.0
TREC-COVID,BM25,10,0.1,0.0
TREC-COVID,BM25,10,0.2,0.0
TREC-COVID,BM25,10,0.30000000000000004,0.0
TREC-COVID,BM25,10,0.4,0.0
TREC-COVID,BM25,10,0.5,0.0
TREC-COVID,BM25,10,0.6000000000000001,0.0
TREC-COVID,BM25,10,0.7000000000000001,0.0
TREC-COVID,BM25,10,0.8,0.0
TREC-COVID,BM25,10,0.9,0.0
TREC-COVID,BM25,10,1.0,0.0
TREC-COVID,BM25,11,0.0,0.2222222222222222
TREC-COVID,BM25,11,0.1,0.0
TREC-COVID,BM25,11,0.2,0.0
TREC-COVID,BM25,11,0.30000000000000004,0.0
TREC-COVID,BM25,11,0.4,0.0
TREC-COVID,BM25,11,0.5,0.0
TREC-COVID,BM25,11,0.6000000000000001,0.0
TREC-COVID,BM25,11,0.7000000000000001,0.0
TREC-COVID,BM25,11,0.8,0.0
TREC-COVID,BM25,11,0.9,0.0
TREC-COVID,BM25,11,1.0,0.0
TREC-COVID,BM25,12,0.0,0.6666666666666666
TREC-COVID,BM25,12,0.1,0.0
TREC-COVID,BM25,12,0.2,0.0
TREC-COVID,BM25,12,0.30000000000000004,0.0
TREC-COVID,BM25,12,0.4,0.0
TREC-COVID,BM25,12,0.5,0.0
TREC-COVID,BM25,12,0.6000000000000001,0.0
TREC-COVID,BM25,12,0.7000000000000001,0.0
TREC-COVID,BM25,12,0.8,0.0
TREC-COVID,BM25,12,0.9,0.0
TREC-COVID,BM25,12,1.0,0.0
TREC-COVID,BM25,13,0.0,1.0
TREC-COVID,BM25,13,0.1,0.0
TREC-COVID,BM25,13,0.2,0.0
TREC-COVID,BM25,13,0.30000000000000004,0.0
TREC-COVID,BM25,13,0.4,0.0
TREC-COVID,BM25,13,0.5,0.0
TREC-COVID,BM25,13,0.6000000000000001,0.0
TREC-COVID,BM25,13,0.7000000000000001,0.0
TREC-COVID,BM25,13,0.8,0.0
TREC-COVID,BM25,13,0.9,0.0
TREC-COVID,BM25,13,1.0,0.0
TREC-COVID,BM25,14,0.0,1.0
TREC-COVID,BM25,14,0.1,0.0
TREC-COVID,BM25,14,0.2,0.0
TREC-COVID,BM25,14,0.30000000000000004,0.0
TREC-COVID,BM25,14,0.4,0.0
TREC-COVID,BM25,14,0.5,0.0
TREC-COVID,BM25,14,0.6000000000000001,0.0
TREC-COVID,BM25,14,0.7000000000000001,0.0
TREC-COVID,BM25,14,0.8,0.0
TREC-COVID,BM25,14,0.9,0.0
TREC-COVID,BM25,14,1.0,0.0
TREC-COVID,BM25,15,0.0,1.0
TREC-COVID,BM25,15,0.1,0.0
TREC-COVID,BM25,15,0.2,0.0
TREC-COVID,BM25,15,0.30000000000000004,0.0
TREC-COVID,BM25,15,0.4,0.0
TREC-COVID,BM25,15,0.5,0.0
TREC-COVID,BM25,15,0.6000000000000001,0.0
TREC-COVID,BM25,15,0.7000000000000001,0.0
TREC-COVID,BM25,15,0.8,0.0
TREC-COVID,BM25,15,0.9,0.0
TREC-COVID,BM25,15,1.0,0.0
TREC-COVID,BM25,16,0.0,1.0
TREC-COVID,BM25,16,0.1,0.0
TREC-COVID,BM25,16,0.2,0.0
TREC-COVID,BM25,16,0.30000000000000004,0.0
TREC-COVID,BM25,16,0.4,0.0
TREC-COVID,BM25,16,0.5,0.0
TREC-COVID,BM25,16,0.6000000000000001,0.0
TREC-COVID,BM25,16,0.7000000000000001,0.0
TREC-COVID,BM25,16,0.8,0.0
TREC-COVID,BM25,16,0.9,0.0
TREC-COVID,BM25,16,1.0,0.0
TREC-COVID,BM25,17,0.0,1.0
TREC-COVID,BM25,17,0.1,0.0
TREC-COVID,BM25,17,0.2,0.0
TREC-COVID,BM25,17,0.30000000000000004,0.0
TREC-COVID,BM25,17,0.4,0.0
TREC-COVID,BM25,17,0.5,0.0
TREC-COVID,BM25,17,0.6000000000000001,0.0
TREC-COVID,BM25,17,0.7000000000000001,0.0
TREC-COVID,BM25,17,0.8,0.0
TREC-COVID,BM25,17,0.9,0.0
TREC-COVID,BM25,17,1.0,0.0
TREC-COVID,BM25,18,0.0,1.0
TREC-COVID,BM25,18,0.1,0.0
TREC-COVID,BM25,18,0.2,0.0
TREC-COVID,BM25,18,0.30000000000000004,0.0
TREC-COVID,BM25,18,0.4,0.0
TREC-COVID,BM25,18,0.5,0.0
TREC-COVID,BM25,18,0.6000000000000001,0.0
TREC-COVID,BM25,18,0.7000000000000001,0.0
TREC-COVID,BM25,18,0.8,0.0
TREC-COVID,BM25,18,0.9,0.0
TREC-COVID,BM25,18,1.0,0.0
TREC-COVID,BM25,19,0.0,0.8
TREC-COVID,BM25,19,0.1,0.0
TREC-COVID,BM25,19,0.2,0.0
TREC-COVID,BM25,19,0.30000000000000004,0.0
TREC-COVID,BM25,19,0.4,0.0
TREC-COVID,BM25,19,0.5,0.0
TREC-COVID,BM25,19,0.6000000000000001,0.0
