dataset,pipeline,query_id,query_text,rank,doc_id,score,relevance,doc_text,doc_preview
TREC-COVID,BM25 + BGE-Reranker,31,How does the coronavirus differ from seasonal flu?,11,6yfj4co0,-3.12794828414917,1,"Going viral – Covid-19 impact assessment: A perspective beyond clinical practice. In the realm of infectious diseases, a global outbreak is a worst-case scenario In the past, outbreaks such as plague, Spanish flu, severe acute respiratory syndrome, and H1N1 (swine flu) have caused great human suffering The novel coronavirus, christened as Covid-19, is a zoonotic disease which originated from the Wuhan province in China and spread like wildfire killing people and devastating the global economy Mammoth efforts are still on to control this viral strain from further spread Cities have been blocked, air travel banned, ships have been quarantined, and panic-stricken people have been evacuated from China As Covid-19 continues to ravage countries across the globe, this article is an effort to provide an overview of the impact of Covid-19 and tickle wits of intellectuals to think how easily a nanometer organism can virtually bring down superpowers of the world","Going viral – Covid-19 impact assessment: A perspective beyond clinical practice. In the realm of infectious diseases, a global outbreak is a worst-case scenario In the past, outbreaks such as plague, Spanish flu, severe acute respiratory syndrome, and H1N1 (swine flu) have caused great human suffering The novel coronavirus, christened as Covid-19, is a zoonotic disease which originated from the Wuhan province in China and spread like wildfire killing people and devastating the global economy Ma..."
TREC-COVID,BM25 + BGE-Reranker,31,How does the coronavirus differ from seasonal flu?,12,yn2j21ka,-3.371377944946289,0,"Viral Etiology of Acute Respiratory Infection in Gansu Province, China, 2011. BACKGROUND: Acute respiratory infections (ARIs) are the leading cause of children and their leading killer. ARIs are responsible for at least six percent of the world's disability and death. Viruses are one of the most common agents causing ARIs. Few studies on the viral etiology and clinical characteristics of ARIs have been performed in the northwest region of China, including Gansu Province. METHODS: Clinical and demographic information and throat swabs were collected from 279 patients from January 1st to December 30st, 2011. Multiplex RT-PCR was performed to detect 16 respiratory viral pathogens. RESULTS: 279 patients were admitted for ARIs. The patients aged from 1 month to 12 years, with the median age of 2 years. Of which, 105 (37.6%) were positive for at least one pathogen. A total of 136 respiratory viral pathogens were identified from the 105 patients. Respiratory syncytial virus (RSV) was the most frequently detected pathogen (26.5%, 36/136), followed by parainfluenza virus (PIV) 1–3 (22.1%, 30/136), human rhinovirus (HRV) (21.3%, 29/136), human coronavirus (CoV) (10.3%, 14/136) and human adenovirus (HAdV) (9.6%, 13/136). Influenza A (Flu A), human metapneumovirus (hMPV) and human bocavirus (BoCA) were found 4.4%, 3.7% and 2.2%, respectively. Influenza B (Flu B) and seasonal influenza A H1N1(sH1N1) were not detected. Single-infections were detected in 30.5% (85/279) of cases. RSV was the most common pathogens in patients under 1 year and showed seasonal variation with peaks during winter and spring. CONCLUSIONS: This paper presents data on the epidemiology of viral pathogens associated with ARIs among children in Gansu Province, China. RSV is most frequently detected in our study. The findings could serve as a reference for local CDC in drawing up further plans to prevent and control ARIs.","Viral Etiology of Acute Respiratory Infection in Gansu Province, China, 2011. BACKGROUND: Acute respiratory infections (ARIs) are the leading cause of children and their leading killer. ARIs are responsible for at least six percent of the world's disability and death. Viruses are one of the most common agents causing ARIs. Few studies on the viral etiology and clinical characteristics of ARIs have been performed in the northwest region of China, including Gansu Province. METHODS: Clinical and de..."
TREC-COVID,BM25 + BGE-Reranker,31,How does the coronavirus differ from seasonal flu?,13,hmvo5b0q,-3.446120262145996,0,"Understanding Coronavirus. Since the identification of the first cases of the coronavirus in December 2019 in Wuhan, China, there has been a significant amount of confusion regarding the origin and spread of the so-called 'coronavirus', officially named SARS-CoV-2, and the cause of the disease COVID-19 Conflicting messages from the media and officials across different countries and organizations, the abundance of disparate sources of information, unfounded conspiracy theories on the origins of the newly emerging virus and the inconsistent public health measures across different countries, have all served to increase the level of anxiety in the population Where did the virus come from? How is it transmitted? How does it cause disease? Is it like flu? What is a pandemic? What can we do to stop its spread? Written by a leading expert, this concise and accessible introduction provides answers to the most common questions surrounding coronavirus for a general audience","Understanding Coronavirus. Since the identification of the first cases of the coronavirus in December 2019 in Wuhan, China, there has been a significant amount of confusion regarding the origin and spread of the so-called 'coronavirus', officially named SARS-CoV-2, and the cause of the disease COVID-19 Conflicting messages from the media and officials across different countries and organizations, the abundance of disparate sources of information, unfounded conspiracy theories on the origins of t..."
TREC-COVID,BM25 + BGE-Reranker,31,How does the coronavirus differ from seasonal flu?,14,aksjrr8g,-3.4774765968322754,0,"Experience of a screening centre for influenza A/H1N1: the first 50 days.. BACKGROUND The authors' emergency department (ED) served as Singapore's screening centre for influenza H1N1 cases. The aims of the study were to describe their screening experience and to compare clinical and laboratory features of H1N1 versus seasonal flu cases. METHODOLOGY The authors conducted a prospective observational study on consecutive patients aged 16 years and above presenting to a busy, urban ED for H1N1 screening over 50 days. Clinical, laboratory, radiological and PCR data were collected from the hospital electronic databases. Primary outcomes were proportions of confirmed H1N1 cases and their distribution of clinical, laboratory and radiological features. Secondary outcomes were comparison of clinical and laboratory features of H1N1 versus seasonal flu cases. Data were analysed using descriptive statistics and univariate analysis was used to compare factors between the two groups. A p value <0.05 was considered statistically significant. RESULTS 1205 patients were screened. 31 (2.6%) and 133 (11%) of them had H1N1 and seasonal flu infections, respectively. The two groups had similar symptoms. There were six clinical and two laboratory features with statistically significant differences between H1N1 and seasonal flu cases. Clinical factors were travel or contact history, median age, respiratory rate, diastolic blood pressure and length of hospital stay. Laboratory factors were median platelet and lymphocyte counts. CONCLUSIONS The authors report their experience as the nation's H1N1 screening centre. They identified factors that were different between H1N1 and seasonal flu cases. Future research is needed to elucidate if and how this information can be used as a screening tool for H1N1.","Experience of a screening centre for influenza A/H1N1: the first 50 days.. BACKGROUND The authors' emergency department (ED) served as Singapore's screening centre for influenza H1N1 cases. The aims of the study were to describe their screening experience and to compare clinical and laboratory features of H1N1 versus seasonal flu cases. METHODOLOGY The authors conducted a prospective observational study on consecutive patients aged 16 years and above presenting to a busy, urban ED for H1N1 scree..."
TREC-COVID,BM25 + BGE-Reranker,31,How does the coronavirus differ from seasonal flu?,15,mu7pvei0,-3.513719081878662,1,"Complications Among Adults Hospitalized With Influenza: A Comparison of Seasonal Influenza and the 2009 H1N1 Pandemic. Background. Persons with influenza can develop complications that result in hospitalization and death. These are most commonly respiratory related, but cardiovascular or neurologic complications or exacerbations of underlying chronic medical conditions may also occur. Patterns of complications observed during pandemics may differ from typical influenza seasons, and characterizing variations in influenza-related complications can provide a better understanding of the impact of pandemics and guide appropriate clinical management and planning for the future. Methods. Using a population-based surveillance system, we compared clinical complications using International Classification of Diseases, Ninth Revision (ICD-9) discharge diagnosis codes in adults hospitalized with seasonal influenza (n = 5270) or 2009 pandemic influenza A(H1N1) (H1N1pdm09; n = 4962). Results. Adults hospitalized with H1N1pdm09 were younger (median age, 47 years) than those with seasonal influenza (median age, 68 years; P < .01), and differed in the frequency of certain underlying medical conditions. Whereas there was similar risk for many influenza-associated complications, after controlling for age and type of underlying medical condition, adults hospitalized with H1N1pdm09 were more likely to have lower respiratory tract complications, shock/sepsis, and organ failure than those with seasonal influenza. They were also more likely to be admitted to the intensive care unit, require mechanical ventilation, or die. Young adults, in particular, had 2–4 times the risk of severe outcomes from H1N1pdm09 than persons of the same ages with seasonal influenza. Conclusions. Although H1N1pdm09 was thought of as a relatively mild pandemic, these data highlight the impact of the 2009 pandemic on the risk of severe influenza, especially among younger adults, and the impact this virus may continue to have.","Complications Among Adults Hospitalized With Influenza: A Comparison of Seasonal Influenza and the 2009 H1N1 Pandemic. Background. Persons with influenza can develop complications that result in hospitalization and death. These are most commonly respiratory related, but cardiovascular or neurologic complications or exacerbations of underlying chronic medical conditions may also occur. Patterns of complications observed during pandemics may differ from typical influenza seasons, and characterizin..."
TREC-COVID,BM25 + BGE-Reranker,31,How does the coronavirus differ from seasonal flu?,16,959w9sln,-3.6276895999908447,0,"Viral survival. How long do viruses like cold, flu and coronavirus survive outside the body? What factors affect this?","Viral survival. How long do viruses like cold, flu and coronavirus survive outside the body? What factors affect this?"
TREC-COVID,BM25 + BGE-Reranker,31,How does the coronavirus differ from seasonal flu?,17,wgydshhj,-3.9587578773498535,0,"Human coronaviruses: what do they cause?. SARS-CoV, human coronavirus NL63 (HCoV-NL63) and HCoV-HKU1 were first described in 2003, 2004 and 2005 respectively. Nevertheless, discovery of three new human coronaviruses does not necessary represent a sudden increase in emerging infections by new coronaviruses. Only SARS-CoV has recently been introduced to the human population; the other two have been circulating in humans for a long time. HCoV-HKU1 and HCoV-NL63 are respiratory coronaviruses, are frequently found during lower and upper respiratory tract infections, have spread worldwide, and prefer the winter season. These characteristics do not differ greatly from the symptoms described for the 'old' viruses HCoV-229E and HCoV-OC43. This report presents an overview of the current knowledge of the four human coronavirus that are now circulating in the human population.","Human coronaviruses: what do they cause?. SARS-CoV, human coronavirus NL63 (HCoV-NL63) and HCoV-HKU1 were first described in 2003, 2004 and 2005 respectively. Nevertheless, discovery of three new human coronaviruses does not necessary represent a sudden increase in emerging infections by new coronaviruses. Only SARS-CoV has recently been introduced to the human population; the other two have been circulating in humans for a long time. HCoV-HKU1 and HCoV-NL63 are respiratory coronaviruses, are fr..."
TREC-COVID,BM25 + BGE-Reranker,31,How does the coronavirus differ from seasonal flu?,18,quf99rxo,-4.025674819946289,0,"Fevers Are Rarest in the Morning: Could We Be Missing Infectious Disease Cases by Screening for Fever Then?. Body temperatures are less likely to reach the fever range in the morning, but it is unknown how this affects practice during disease outbreaks. We retrospectively investigated fever-range temperatures ([≥]100.4{degrees}F, [≥]38.0{degrees}C) during seasonal influenza outbreaks and the 2009 H1N1 (swine flu) pandemic, which have recently been used as preparatory models for coronavirus disease 2019 (COVID-19). Our analyses included a nationally representative sample of records from adult visits to US emergency departments (n=202,181) and data from a Boston emergency department (n=93,225). Fever-range temperatures were about half as common in the morning as in the evening, suggesting that morning temperatures can be much less diagnostic, and that revisions may be needed to the practice of once-daily temperature screens at morning arrival to workplaces and schools. Twice-daily screens could be a simple solution, but similar research is still needed on fevers in COVID-19 itself.","Fevers Are Rarest in the Morning: Could We Be Missing Infectious Disease Cases by Screening for Fever Then?. Body temperatures are less likely to reach the fever range in the morning, but it is unknown how this affects practice during disease outbreaks. We retrospectively investigated fever-range temperatures ([≥]100.4{degrees}F, [≥]38.0{degrees}C) during seasonal influenza outbreaks and the 2009 H1N1 (swine flu) pandemic, which have recently been used as preparatory models for coronavirus disea..."
TREC-COVID,BM25 + BGE-Reranker,31,How does the coronavirus differ from seasonal flu?,19,ugc7ce21,-4.200823783874512,0,"Bird Flu, SARS and Beyond. In the politically sensitive year of 1997, Hong Kong experienced an outbreak of avian flu when the deadly H5N1 virus unprecedentedly jumped the species barrier from chickens and infected human beings. Hong Kong decided to slaughter over a million chickens, and the virus was stopped in its tracks. In 2003, Hong Kong was the epicenter of the SARS pandemic, which originated in Guangdong province. The Faculty of Medicine played key roles in both instances, with its Microbiology Department successfully identifying a novel coronavirus as being responsible for SARS. Hong Kong learned from its experience and took action to combat the emergence of new infectious diseases. Such vigilance paid off in 2009, when swine flu swept the world, and in 2013, when a novel avian flu H7N9 emerged in China.","Bird Flu, SARS and Beyond. In the politically sensitive year of 1997, Hong Kong experienced an outbreak of avian flu when the deadly H5N1 virus unprecedentedly jumped the species barrier from chickens and infected human beings. Hong Kong decided to slaughter over a million chickens, and the virus was stopped in its tracks. In 2003, Hong Kong was the epicenter of the SARS pandemic, which originated in Guangdong province. The Faculty of Medicine played key roles in both instances, with its Microbi..."
TREC-COVID,BM25 + BGE-Reranker,31,How does the coronavirus differ from seasonal flu?,20,ua0luq11,-4.438256740570068,2,"How Should the Rehabilitation Community Prepare for 2019-nCoV?. Abstract With the 2019-nCoV pandemic spreading quickly in USA and the world, it is urgent that the rehabilitation community quickly understands the epidemiology of the virus and what we can and must do to face this microbial adversary at the early stages of this likely long global pandemic. The 2019-nCoV is a novel virus so the majority of world’s population does not have prior immunity to it. It is more infectious and fatal than seasonal influenza, and definitive treatment and a vaccine are months away. Our arsenal against it are currently mainly social distancing and infection control measures.","How Should the Rehabilitation Community Prepare for 2019-nCoV?. Abstract With the 2019-nCoV pandemic spreading quickly in USA and the world, it is urgent that the rehabilitation community quickly understands the epidemiology of the virus and what we can and must do to face this microbial adversary at the early stages of this likely long global pandemic. The 2019-nCoV is a novel virus so the majority of world’s population does not have prior immunity to it. It is more infectious and fatal than se..."
TREC-COVID,BM25 + BGE-Reranker,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",1,h0q93in1,7.694797992706299,2,"The global population of SARS-CoV-2 is composed of six major subtypes. The World Health Organization characterized the COVID-19 as a pandemic in March 2020, the second pandemic of the 21st century. Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is a positive-stranded RNA betacoronavirus of the family Coronaviridae. Expanding virus populations, as that of SARS-CoV-2, accumulate a number of narrowly shared polymorphisms imposing a confounding effect on traditional clustering methods. In this context, approaches that reduce the complexity of the sequence space occupied by the SARS-CoV-2 population are necessary for a robust clustering. Here, we proposed the subdivision of the global SARS-CoV-2 population into sixteen well-defined subtypes by focusing on the widely shared polymorphisms in nonstructural (nsp3, nsp4, nsp6, nsp12, nsp13 and nsp14) cistrons, structural (spike and nucleocapsid) and accessory (ORF8) genes. Six virus subtypes were predominant in the population, but all sixteen showed amino acid replacements which might have phenotypic implications. We hypothesize that the virus subtypes detected in this study are records of the early stages of the SARS-CoV-2 diversification that were randomly sampled to compose the virus populations around the world, a typical founder effect. The genetic structure determined for the SARS-CoV-2 population provides substantial guidelines for maximizing the effectiveness of trials for testing the candidate vaccines or drugs.","The global population of SARS-CoV-2 is composed of six major subtypes. The World Health Organization characterized the COVID-19 as a pandemic in March 2020, the second pandemic of the 21st century. Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is a positive-stranded RNA betacoronavirus of the family Coronaviridae. Expanding virus populations, as that of SARS-CoV-2, accumulate a number of narrowly shared polymorphisms imposing a confounding effect on traditional clustering methods...."
TREC-COVID,BM25 + BGE-Reranker,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",2,1sbnewog,5.832136631011963,2,"A Novel Synonymous Mutation of SARS-CoV-2: Is This Possible to Affect Their Antigenicity and Immunogenicity?. The S glycoprotein of coronaviruses is important for viral entry and pathogenesis with most variable sequences. Therefore, we analyzed the S gene sequences of SARS-CoV-2 to better understand the antigenicity and immunogenicity of this virus in this study. In phylogenetic analysis, two subtypes (SARS-CoV-2a and -b) were confirmed within SARS-CoV-2 strains. These two subtypes were divided by a novel synonymous mutation of D614G. This may play a crucial role in the evolution of SARS-CoV-2 to evade the host immune system. The region containing this mutation point was confirmed as a B-cell epitope located in the S1 domain, and SARS-CoV-2b strains exhibited severe reduced antigenic indexes compared to SARS-CoV-2a in this area. This may allow these two subtypes to have different antigenicity. If the two subtypes have different serological characteristics, a vaccine for both subtypes will be more effective to prevent COVID-19. Thus, further study is urgently required to confirm the antigenicity of these two subtypes.","A Novel Synonymous Mutation of SARS-CoV-2: Is This Possible to Affect Their Antigenicity and Immunogenicity?. The S glycoprotein of coronaviruses is important for viral entry and pathogenesis with most variable sequences. Therefore, we analyzed the S gene sequences of SARS-CoV-2 to better understand the antigenicity and immunogenicity of this virus in this study. In phylogenetic analysis, two subtypes (SARS-CoV-2a and -b) were confirmed within SARS-CoV-2 strains. These two subtypes were divided ..."
TREC-COVID,BM25 + BGE-Reranker,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",3,9siu7wgs,5.4932732582092285,2,"Genetic Grouping of SARS-CoV-2 Coronavirus Sequences using Informative Subtype Markers for Pandemic Spread Visualization. We propose an efficient framework for genetic subtyping of SARS-CoV-2, the novel coronavirus that causes the COVID-19 pandemic. Efficient viral subtyping enables visualization and modeling of the geographic distribution and temporal dynamics of disease spread. Subtyping thereby advances the development of effective containment strategies and, potentially, therapeutic and vaccine strategies. However, identifying viral subtypes in real-time is challenging: SARS-CoV-2 is a novel virus, and the pandemic is rapidly expanding. Viral subtypes may be difficult to detect due to rapid evolution; founder effects are more significant than selection pressure; and the clustering threshold for subtyping is not standardized. We propose to identify mutational signatures of available SARS-CoV-2 sequences using a population-based approach: an entropy measure followed by frequency analysis. These signatures, Informative Subtype Markers (ISMs), define a compact set of nucleotide sites that characterize the most variable (and thus most informative) positions in the viral genomes sequenced from different individuals. Through ISM compression, we find that certain distant nucleotide variants covary, including non-coding and ORF1ab sites covarying with the D614G spike protein mutation which has become increasingly prevalent as the pandemic has spread. ISMs are also useful for downstream analyses, such as spatiotemporal visualization of viral dynamics. By analyzing sequence data available in the GISAID database, we validate the utility of ISM-based subtyping by comparing spatiotemporal analyses using ISMs to epidemiological studies of viral transmission in Asia, Europe, and the United States. In addition, we show the relationship of ISMs to phylogenetic reconstructions of SARS-CoV-2 evolution, and therefore, ISMs can play an important complementary role to phylogenetic tree-based analysis, such as is done in the Nextstrain [1] project. The developed pipeline dynamically generates ISMs for newly added SARS-CoV-2 sequences and updates the visualization of pandemic spatiotemporal dynamics, and is available on Github at https://github.com/EESI/ISM and via an interactive website at https://covid19-ism.coe.drexel.edu/. Author Summary The novel coronavirus responsible for COVID-19, SARS-CoV-2, expanded to reportedly 8.7 million confirmed cases worldwide by June 21, 2020. The global SARS-CoV-2 pandemic highlights the importance of tracking viral transmission dynamics in real-time. Through June 2020, researchers have obtained genetic sequences of SARS-CoV-2 from over 47,000 samples from infected individuals worldwide. Since the virus readily mutates, each sequence of an infected individual contains useful information linked to the individual’s exposure location and sample date. But, there are over 30,000 bases in the full SARS-CoV-2 genome—so tracking genetic variants on a whole-sequence basis becomes unwieldy. We describe a method to instead efficiently identify and label genetic variants, or “subtypes” of SARS-CoV-2. Applying this method results in a compact, 11 base-long compressed label, called an Informative Subtype Marker or “ISM”. We define viral subtypes for each ISM, and show how regional distribution of subtypes track the progress of the pandemic. Major findings include (1) covarying nucleotides with the spike protein which has spread rapidly and (2) tracking emergence of a local subtype across the United States connected to Asia and distinct from the outbreak in New York, which is found to be connected to Europe.","Genetic Grouping of SARS-CoV-2 Coronavirus Sequences using Informative Subtype Markers for Pandemic Spread Visualization. We propose an efficient framework for genetic subtyping of SARS-CoV-2, the novel coronavirus that causes the COVID-19 pandemic. Efficient viral subtyping enables visualization and modeling of the geographic distribution and temporal dynamics of disease spread. Subtyping thereby advances the development of effective containment strategies and, potentially, therapeutic and vacc..."
TREC-COVID,BM25 + BGE-Reranker,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",4,8s8gezpz,4.733410835266113,2,"Mutations strengthened SARS-CoV-2 infectivity. Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infectivity is a major concern in coronavirus disease 2019 (COVID-19) prevention and economic reopening. However, rigorous determination of SARS-COV-2 infectivity is essentially impossible owing to its continuous evolution with over 13752 single nucleotide polymorphisms (SNP) variants in six different subtypes. We develop an advanced machine learning algorithm based on the algebraic topology to quantitatively evaluate the binding affinity changes of SARS-CoV-2 spike glycoprotein (S protein) and host angiotensin-converting enzyme 2 (ACE2) receptor following the mutations. Based on mutation-induced binding affinity changes, we reveal that five out of six SARS-CoV-2 subtypes have become either moderately or slightly more infectious, while one subtype has weakened its infectivity. We find that SARS-CoV-2 is slightly more infectious than SARS-CoV according to computed S protein-ACE2 binding affinity changes. Based on a systematic evaluation of all possible 3686 future mutations on the S protein receptor-binding domain (RBD), we show that most likely future mutations will make SARS-CoV-2 more infectious. Combining sequence alignment, probability analysis, and binding affinity calculation, we predict that a few residues on the receptor-binding motif (RBM), i.e., 452, 489, 500, 501, and 505, have very high chances to mutate into significantly more infectious COVID-19 strains.","Mutations strengthened SARS-CoV-2 infectivity. Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infectivity is a major concern in coronavirus disease 2019 (COVID-19) prevention and economic reopening. However, rigorous determination of SARS-COV-2 infectivity is essentially impossible owing to its continuous evolution with over 13752 single nucleotide polymorphisms (SNP) variants in six different subtypes. We develop an advanced machine learning algorithm based on the algebraic topolo..."
TREC-COVID,BM25 + BGE-Reranker,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",5,ilzycekr,1.4713363647460938,0,"SARS-CoV-2, SARS-CoV, and MERS-COV: A comparative overview. The recent outbreak of SARS-CoV-2 that started in Wuhan, China, has now spread to several other countries and is in its exponential phase of spread. Although less pathogenic than SARS-CoV, it has taken several lives and taken down the economies of many countries. Before this outbreak, the most recent coronavirus outbreaks were the SARS-CoV and the MERS-CoV outbreaks that happened in China and Saudi Arabia, respectively. Since the SARS-CoV-2 belongs to the same family as of SARS-CoV and MERS-CoV, they share several similarities. So, this review aims at understanding the new scenario of SARS-CoV-2 outbreak and compares the epidemiology, clinical presentations, and the genetics of these coronaviruses. Studies reveal that SARS-CoV-2 is very similar in structure and pathogenicity with SARS-CoV, but the most important structural protein, i.e., the spike protein (S), is slightly different in these viruses. The presence of a furin-like cleavage site in SARS-CoV-2 facilitates the S protein priming and might increase the efficiency of the spread of SARS-CoV-2 as compared to other beta coronaviruses. So, furin inhibitors can be targeted as potential drug therapies for SARS-CoV.","SARS-CoV-2, SARS-CoV, and MERS-COV: A comparative overview. The recent outbreak of SARS-CoV-2 that started in Wuhan, China, has now spread to several other countries and is in its exponential phase of spread. Although less pathogenic than SARS-CoV, it has taken several lives and taken down the economies of many countries. Before this outbreak, the most recent coronavirus outbreaks were the SARS-CoV and the MERS-CoV outbreaks that happened in China and Saudi Arabia, respectively. Since the SARS-C..."
TREC-COVID,BM25 + BGE-Reranker,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",6,di8lljoi,1.4492403268814087,0,"Does SARS-CoV-2 Trigger Stress-InducedAutoimmunity by Molecular Mimicry? A Hypothesis.. Viruses can generate molecular mimicry phenomena within their hosts. Why shouldsevere acute respiratory syndrome coronavirus 2 (SARS-CoV-2) not be considered one of these?Information in this short review suggests that it might be so and, thus, encourages research aimingat testing this possibility. We propose, as a working hypothesis, that the virus induces antibodiesand that some of them crossreact with host's antigens, thus eliciting autoimmune phenomena withdevasting consequences in various tissues and organs. If confirmed, by in vitro and in vivo tests,this could drive researchers to find effective treatments against the virus.","Does SARS-CoV-2 Trigger Stress-InducedAutoimmunity by Molecular Mimicry? A Hypothesis.. Viruses can generate molecular mimicry phenomena within their hosts. Why shouldsevere acute respiratory syndrome coronavirus 2 (SARS-CoV-2) not be considered one of these?Information in this short review suggests that it might be so and, thus, encourages research aimingat testing this possibility. We propose, as a working hypothesis, that the virus induces antibodiesand that some of them crossreact with host'..."
TREC-COVID,BM25 + BGE-Reranker,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",7,tp5q8bbp,1.3070546388626099,0,"SARS-CoV-2; What We Know so far.. A recent outbreak of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has affected more than 1100000 (April 5, 2020) individuals worldwide and is spreading rapidly. The virus is reported to be derived from bats and the infection was first reported in China. Similar to the severe acute respiratory syndrome and the Middle East respiratory syndrome coronaviruses, it is responsible for respiratory tract infection. Real time polymerase chain reaction and radiography are the two main diagnostic methods. Guidelines from the Center for Disease Control and Prevention and the World Health Organization (WHO) should be followed for diagnostic and precautionary measures. Treatment of the infection is still not available; however, antivirals are under clinical trials.","SARS-CoV-2; What We Know so far.. A recent outbreak of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has affected more than 1100000 (April 5, 2020) individuals worldwide and is spreading rapidly. The virus is reported to be derived from bats and the infection was first reported in China. Similar to the severe acute respiratory syndrome and the Middle East respiratory syndrome coronaviruses, it is responsible for respiratory tract infection. Real time polymerase chain reaction and ..."
TREC-COVID,BM25 + BGE-Reranker,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",8,ldklj4oz,1.2513388395309448,0,"SARS-CoV-2 and Coronavirus Disease 2019: What We Know So Far. In December 2019, a cluster of fatal pneumonia cases presented in Wuhan, China. They were caused by a previously unknown coronavirus. All patients had been associated with the Wuhan Wholefood market, where seafood and live animals are sold. The virus spread rapidly and public health authorities in China initiated a containment effort. However, by that time, travelers had carried the virus to many countries, sparking memories of the previous coronavirus epidemics, severe acute respiratory syndrome (SARS) and Middle East respiratory syndrome (MERS), and causing widespread media attention and panic. Based on clinical criteria and available serological and molecular information, the new disease was called coronavirus disease of 2019 (COVID-19), and the novel coronavirus was called SARS Coronavirus-2 (SARS-CoV-2), emphasizing its close relationship to the 2002 SARS virus (SARS-CoV). The scientific community raced to uncover the origin of the virus, understand the pathogenesis of the disease, develop treatment options, define the risk factors, and work on vaccine development. Here we present a summary of current knowledge regarding the novel coronavirus and the disease it causes.","SARS-CoV-2 and Coronavirus Disease 2019: What We Know So Far. In December 2019, a cluster of fatal pneumonia cases presented in Wuhan, China. They were caused by a previously unknown coronavirus. All patients had been associated with the Wuhan Wholefood market, where seafood and live animals are sold. The virus spread rapidly and public health authorities in China initiated a containment effort. However, by that time, travelers had carried the virus to many countries, sparking memories of the pr..."
TREC-COVID,BM25 + BGE-Reranker,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",9,mcf0zvaf,0.9939514398574829,0,"Does SARS-CoV-2 has a longer incubation period than SARS and MERS?. The outbreak of a novel coronavirus (SARS-CoV-2) since December 2019 in Wuhan, the major transportation hub in central China, became an emergency of major international concern. While several etiological studies have begun to reveal the specific biological features of this virus, the epidemic characteristics need to be elucidated. Notably, a long incubation time was reported to be associated with SARS-CoV-2 infection, leading to adjustments in screening and control policies. To avoid the risk of virus spread, all potentially exposed subjects are required to be isolated for 14 days, which is the longest predicted incubation time. However, based on our analysis of a larger dataset available so far, we find there is no observable difference between the incubation time for SARS-CoV-2, severe acute respiratory syndrome coronavirus (SARS-CoV), and middle east respiratory syndrome coronavirus (MERS-CoV), highlighting the need for larger and well-annotated datasets.","Does SARS-CoV-2 has a longer incubation period than SARS and MERS?. The outbreak of a novel coronavirus (SARS-CoV-2) since December 2019 in Wuhan, the major transportation hub in central China, became an emergency of major international concern. While several etiological studies have begun to reveal the specific biological features of this virus, the epidemic characteristics need to be elucidated. Notably, a long incubation time was reported to be associated with SARS-CoV-2 infection, leading to..."
TREC-COVID,BM25 + BGE-Reranker,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",10,mtq6yh25,0.8706464767456055,0,"Insights on cross-species transmission of SARS-CoV-2 from structural modeling. Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is responsible for the ongoing global pandemic that has infected more than 6 million people in more than 180 countries worldwide. Like other coronaviruses, SARS-CoV-2 is thought to have been transmitted to humans from wild animals. Given the scale and widespread geographical distribution of the current pandemic, the question emerges whether human-to-animal transmission is possible and if so, which animal species are most at risk. Here, we investigated the structural properties of several ACE2 orthologs bound to the SARS-CoV-2 spike protein. We found that species known not to be susceptible to SARS-CoV-2 infection have non-conservative mutations in several ACE2 amino acid residues that disrupt key polar and charged contacts with the viral spike protein. Our models also predict affinity-enhancing mutations that could be used to design ACE2 variants for therapeutic purposes. Finally, our study provides a blueprint for modeling viral-host protein interactions and highlights several important considerations when designing these computational studies and analyzing their results.","Insights on cross-species transmission of SARS-CoV-2 from structural modeling. Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is responsible for the ongoing global pandemic that has infected more than 6 million people in more than 180 countries worldwide. Like other coronaviruses, SARS-CoV-2 is thought to have been transmitted to humans from wild animals. Given the scale and widespread geographical distribution of the current pandemic, the question emerges whether human-to-animal t..."
