dataset,pipeline,query_id,query_text,rank,doc_id,score,relevance,doc_text,doc_preview
TREC-COVID,BM25,31,How does the coronavirus differ from seasonal flu?,11,oe7ovqw2,22.10446481092437,0,"Are dental schools adequately preparing dental students to face outbreaks of infectious diseases such as COVID‐19?. The recent 2019‐novel coronavirus (2019‐nCoV, also known as SARS‐CoV‐2) has caused >2,622,571 confirmed cases of coronavirus disease 2019 (COVID‐19) in >185 countries, and >182,359 deaths globally. More than 9000 healthcare workers have also been infected by 2019‐nCoV. Prior to the present pandemic of COVID‐19, there have been multiple large‐scale epidemics and pandemics of other viral respiratory infections, such as seasonal flu, Spanish flu (H1N1), severe acute respiratory syndrome (SARS), Middle East respiratory syndrome (MERS), and others. Dental professionals are at an increased risk for contracting these viruses from dental patients, as dental practice involves face‐to‐face communication with the patients and frequent exposure to saliva, blood, and other body fluids. Dental education can play an important role in the training of dentists, helping them to adopt adequate knowledge and attitudes related to infection control measures. The current dental curriculum does not cover infection control adequately, especially from airborne pathogens. Infection control education needs to be included in the dental curriculum itself, and students should be trained adequately to protect them and prevent the infection from disseminating even before they see their first patient.","Are dental schools adequately preparing dental students to face outbreaks of infectious diseases such as COVID‐19?. The recent 2019‐novel coronavirus (2019‐nCoV, also known as SARS‐CoV‐2) has caused >2,622,571 confirmed cases of coronavirus disease 2019 (COVID‐19) in >185 countries, and >182,359 deaths globally. More than 9000 healthcare workers have also been infected by 2019‐nCoV. Prior to the present pandemic of COVID‐19, there have been multiple large‐scale epidemics and pandemics of other v..."
TREC-COVID,BM25,31,How does the coronavirus differ from seasonal flu?,12,mg2zikyp,22.011445641550917,0,"Public views of the uk media and government reaction to the 2009 swine flu pandemic. BACKGROUND: The first cases of influenza A/H1N1 (swine flu) were confirmed in the UK on 27th April 2009, after a novel virus first identified in Mexico rapidly evolved into a pandemic. The swine flu outbreak was the first pandemic in more than 40 years and for many, their first encounter with a major influenza outbreak. This study examines public understandings of the pandemic, exploring how people deciphered the threat and perceived they could control the risks. METHODS: Purposive sampling was used to recruit seventy three people (61 women and 12 men) to take part in 14 focus group discussions around the time of the second wave in swine flu cases. RESULTS: These discussions showed that there was little evidence of the public over-reacting, that people believed the threat of contracting swine flu was inevitable, and that they assessed their own self-efficacy for protecting against it to be low. Respondents assessed a greater risk to their health from the vaccine than from the disease. Such findings could have led to apathy about following the UK Governments recommended health protective behaviours, and a sub-optimal level of vaccine uptake. More generally, people were confused about the difference between seasonal influenza and swine flu and their vaccines. CONCLUSIONS: This research suggests a gap in public understandings which could hinder attempts to communicate about novel flu viruses in the future. There was general support for the government's handling of the pandemic, although its public awareness campaign was deemed ineffectual as few people changed their current hand hygiene practices. There was less support for the media who were deemed to have over-reported the swine flu pandemic.","Public views of the uk media and government reaction to the 2009 swine flu pandemic. BACKGROUND: The first cases of influenza A/H1N1 (swine flu) were confirmed in the UK on 27th April 2009, after a novel virus first identified in Mexico rapidly evolved into a pandemic. The swine flu outbreak was the first pandemic in more than 40 years and for many, their first encounter with a major influenza outbreak. This study examines public understandings of the pandemic, exploring how people deciphered th..."
TREC-COVID,BM25,31,How does the coronavirus differ from seasonal flu?,13,334qzbqk,21.543645920432514,0,"Factors in vaccination intention against the pandemic influenza A/H1N1. Background: Vaccination against pandemic influenza A/H1N1 is an effective strategy to mitigate the spread of the disease. While the vaccine is now available, social acceptance remains relatively uncertain in many societies. The purpose of this study was to examine the beliefs, attitudes and practices associated with the intention to get vaccinated against the A/H1N1 virus among the general population in France. Methods: A representative sample of 1001 individuals (stratified random recruitment procedure, ages 16–90 years) was interviewed by telephone. The questionnaire included a variety of items associated with socio-demographic characteristics, risk perceptions, illness perceptions, political attitudes and worldviews as well as intention to get vaccinated. Results: More than 6 out of 10 of the respondents indicated that they planned to get vaccinated when the vaccine becomes available. The same proportion of parents also reported the intention to vaccinate their children against the disease. In multiple regression analyses, socio-cognitive factors consistently predicting influenza A/H1N1 vaccination were: level of worry, risk perception and previous experience of vaccine against seasonal flu. Conclusions: The factors found to predict vaccination intention and their distribution are assumed to be a consequence of the fact that people perceive the risk of swine flu to be similar to that of seasonal flu. As a result, in the absence of an increase of the risk perception of pandemic influenza A/H1N1, a very low level of actual vaccination is forecasted. Behavioural change would require that the risks and consequences of pandemic influenza A/H1N1 be perceived as highly different from seasonal flu.","Factors in vaccination intention against the pandemic influenza A/H1N1. Background: Vaccination against pandemic influenza A/H1N1 is an effective strategy to mitigate the spread of the disease. While the vaccine is now available, social acceptance remains relatively uncertain in many societies. The purpose of this study was to examine the beliefs, attitudes and practices associated with the intention to get vaccinated against the A/H1N1 virus among the general population in France. Methods: A re..."
TREC-COVID,BM25,31,How does the coronavirus differ from seasonal flu?,14,9sgrw1qp,21.283108795688253,0,"Forecasting the 2013–2014 Influenza Season Using Wikipedia. Infectious diseases are one of the leading causes of morbidity and mortality around the world; thus, forecasting their impact is crucial for planning an effective response strategy. According to the Centers for Disease Control and Prevention (CDC), seasonal influenza affects 5% to 20% of the U.S. population and causes major economic impacts resulting from hospitalization and absenteeism. Understanding influenza dynamics and forecasting its impact is fundamental for developing prevention and mitigation strategies. We combine modern data assimilation methods with Wikipedia access logs and CDC influenza-like illness (ILI) reports to create a weekly forecast for seasonal influenza. The methods are applied to the 2013-2014 influenza season but are sufficiently general to forecast any disease outbreak, given incidence or case count data. We adjust the initialization and parametrization of a disease model and show that this allows us to determine systematic model bias. In addition, we provide a way to determine where the model diverges from observation and evaluate forecast accuracy. Wikipedia article access logs are shown to be highly correlated with historical ILI records and allow for accurate prediction of ILI data several weeks before it becomes available. The results show that prior to the peak of the flu season, our forecasting method produced 50% and 95% credible intervals for the 2013-2014 ILI observations that contained the actual observations for most weeks in the forecast. However, since our model does not account for re-infection or multiple strains of influenza, the tail of the epidemic is not predicted well after the peak of flu season has passed.","Forecasting the 2013–2014 Influenza Season Using Wikipedia. Infectious diseases are one of the leading causes of morbidity and mortality around the world; thus, forecasting their impact is crucial for planning an effective response strategy. According to the Centers for Disease Control and Prevention (CDC), seasonal influenza affects 5% to 20% of the U.S. population and causes major economic impacts resulting from hospitalization and absenteeism. Understanding influenza dynamics and forecasting ..."
TREC-COVID,BM25,31,How does the coronavirus differ from seasonal flu?,15,v056i6g7,21.199596174665608,0,"Comparative community burden and severity of seasonal and pandemic influenza: results of the Flu Watch cohort study. BACKGROUND: Assessment of the effect of influenza on populations, including risk of infection, illness if infected, illness severity, and consultation rates, is essential to inform future control and prevention. We aimed to compare the community burden and severity of seasonal and pandemic influenza across different age groups and study years and gain insight into the extent to which traditional surveillance underestimates this burden. METHODS: Using preseason and postseason serology, weekly illness reporting, and RT-PCR identification of influenza from nasal swabs, we tracked the course of seasonal and pandemic influenza over five successive cohorts (England 2006–11; 5448 person-seasons' follow-up). We compared burden and severity of seasonal and pandemic strains. We weighted analyses to the age and regional structure of England to give nationally representative estimates. We compared symptom profiles over the first week of illness for different strains of PCR-confirmed influenza and non-influenza viruses using ordinal logistic regression with symptom severity grade as the outcome variable. FINDINGS: Based on four-fold titre rises in strain-specific serology, on average influenza infected 18% (95% CI 16–22) of unvaccinated people each winter. Of those infected there were 69 respiratory illnesses per 100 person-influenza-seasons compared with 44 per 100 in those not infected with influenza. The age-adjusted attributable rate of illness if infected was 23 illnesses per 100 person-seasons (13–34), suggesting most influenza infections are asymptomatic. 25% (18–35) of all people with serologically confirmed infections had PCR-confirmed disease. 17% (10–26) of people with PCR-confirmed influenza had medically attended illness. These figures did not differ significantly when comparing pandemic with seasonal influenza. Of PCR-confirmed cases, people infected with the 2009 pandemic strain had markedly less severe symptoms than those infected with seasonal H3N2. INTERPRETATION: Seasonal influenza and the 2009 pandemic strain were characterised by similar high rates of mainly asymptomatic infection with most symptomatic cases self-managing without medical consultation. In the community the 2009 pandemic strain caused milder symptoms than seasonal H3N2. FUNDING: Medical Research Council and the Wellcome Trust.","Comparative community burden and severity of seasonal and pandemic influenza: results of the Flu Watch cohort study. BACKGROUND: Assessment of the effect of influenza on populations, including risk of infection, illness if infected, illness severity, and consultation rates, is essential to inform future control and prevention. We aimed to compare the community burden and severity of seasonal and pandemic influenza across different age groups and study years and gain insight into the extent to wh..."
TREC-COVID,BM25,31,How does the coronavirus differ from seasonal flu?,16,5gj4lhdj,20.87962516995185,1,"How Should the Rehabilitation Community Prepare for 2019-nCoV?. With the novel coronavirus 2019 (2019-nCoV) pandemic spreading quickly in the United States and the world, it is urgent that the rehabilitation community quickly understands the epidemiology of the virus and what we can and must do to face this microbial adversary at the early stages of this likely long global pandemic. The 2019-nCoV is a novel virus so most of the world's population does not have prior immunity to it. It is more infectious and fatal than seasonal influenza, and definitive treatment and a vaccine are months away. Our arsenal against it is currently mainly social distancing and infection control measures.","How Should the Rehabilitation Community Prepare for 2019-nCoV?. With the novel coronavirus 2019 (2019-nCoV) pandemic spreading quickly in the United States and the world, it is urgent that the rehabilitation community quickly understands the epidemiology of the virus and what we can and must do to face this microbial adversary at the early stages of this likely long global pandemic. The 2019-nCoV is a novel virus so most of the world's population does not have prior immunity to it. It is more in..."
TREC-COVID,BM25,31,How does the coronavirus differ from seasonal flu?,17,ripmj8t9,20.740574037708303,0,"Human temperatures for syndromic surveillance in the emergency department: data from the autumn wave of the 2009 swine flu (H1N1) pandemic and a seasonal influenza outbreak. BACKGROUND: The emergency department (ED) increasingly acts as a gateway to the evaluation and treatment of acute illnesses. Consequently, it has also become a key testing ground for systems that monitor and identify outbreaks of disease. Here, we describe a new technology that automatically collects body temperatures during triage. The technology was tested in an ED as an approach to monitoring diseases that cause fever, such as seasonal flu and some pandemics. METHODS: Temporal artery thermometers that log temperature measurements were placed in a Boston ED and used for initial triage vital signs. Time-stamped measurements were collected from the thermometers to investigate the performance a real-time system would offer. The data were summarized in terms of rates of fever (temperatures ≥100.4 °F [≥38.0 °C]) and were qualitatively compared with regional disease surveillance programs in Massachusetts. RESULTS: From September 2009 through August 2011, 71,865 body temperatures were collected and included in our analysis, 2073 (2.6 %) of which were fevers. The period of study included the autumn–winter wave of the 2009–2010 H1N1 (swine flu) pandemic, during which the weekly incidence of fever reached a maximum of 5.6 %, as well as the 2010–2011 seasonal flu outbreak, during which the maximum weekly incidence of fever was 6.6 %. The periods of peak fever rates corresponded with the periods of regionally elevated flu activity. CONCLUSIONS: Temperature measurements were monitored at triage in the ED over a period of 2 years. The resulting data showed promise as a potential surveillance tool for febrile disease that could complement current disease surveillance systems. Because temperature can easily be measured by non-experts, it might also be suitable for monitoring febrile disease activity in schools, workplaces, and transportation hubs, where many traditional syndromic indicators are impractical. However, the system’s validity and generalizability should be evaluated in additional years and settings. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1186/s12873-016-0080-7) contains supplementary material, which is available to authorized users.","Human temperatures for syndromic surveillance in the emergency department: data from the autumn wave of the 2009 swine flu (H1N1) pandemic and a seasonal influenza outbreak. BACKGROUND: The emergency department (ED) increasingly acts as a gateway to the evaluation and treatment of acute illnesses. Consequently, it has also become a key testing ground for systems that monitor and identify outbreaks of disease. Here, we describe a new technology that automatically collects body temperatures during..."
TREC-COVID,BM25,31,How does the coronavirus differ from seasonal flu?,18,l11puhp4,20.670461354839645,0,"Does COVID-19 infection impact on the trend of seasonal influenza infection? 11 countries and regions, from 2014 to 2020. OBJECTIVES: Infection due to the 2019 novel coronavirus disease (COVID-19) is dramatically widespread around the world. The COVID-19 pandemic could increase public concern to prevent infectious disease. The present study aimed to assess the relationship between the COVID-19 epidemic and the potential decrease in seasonal influenza cases. METHODS: This study was performed to show trends in seasonal influenza cases from the 2014-2015 season to the 2019-2020 season in 11 countries and regions, and evaluate whether the trends in the 2019-2020 season were different before and after the COVID-19 pandemic compared to previous seasons using a quasi-experimental difference-in-difference design. RESULTS: In East Asia, the number of seasonal influenza cases in the 2019-20 season was lower after the COVID-19 transmission compared to previous years. However, this was not the case in American countries or in European countries. CONCLUSION: The COVID-19 epidemic might have altered health behaviors, resulting in an unexpected reduction of seasonal influenza cases.","Does COVID-19 infection impact on the trend of seasonal influenza infection? 11 countries and regions, from 2014 to 2020. OBJECTIVES: Infection due to the 2019 novel coronavirus disease (COVID-19) is dramatically widespread around the world. The COVID-19 pandemic could increase public concern to prevent infectious disease. The present study aimed to assess the relationship between the COVID-19 epidemic and the potential decrease in seasonal influenza cases. METHODS: This study was performed to s..."
TREC-COVID,BM25,31,How does the coronavirus differ from seasonal flu?,19,hua905l2,20.60251342092298,0,"Waiting for the Flu: Cognitive Inertia and the Spanish Influenza Pandemic of 1918–19. This study looks at public awareness and understanding of the Spanish flu in the United States between June 1918, when the flu became “Spanish,” and the end of September when the deadly second wave reached the majority of the country. Based on an extensive reading of local newspapers, it finds a near universal lack of preparation or panic or other signs of personal concern among those in the unaffected areas, despite extensive and potentially worrying coverage of the flu's progress. The normal reaction to news of the inexorable approach of a pandemic of uncertain virulence is anxiety and action. The Spanish flu produced neither in the uninfected areas for a month. The most likely reason appears to be cognitive inertia—the tendency of existing beliefs or habits of thought to blind people to changed realities. This inertia grew out of the widespread understanding of flu as a seasonal visitor that while frequently unpleasant almost never killed the strong and otherwise healthy. This view of the flu was powerful enough that it blinded many in the unaffected regions to the threat for weeks even in the face of daily or near daily coverage of the pandemic's spread.","Waiting for the Flu: Cognitive Inertia and the Spanish Influenza Pandemic of 1918–19. This study looks at public awareness and understanding of the Spanish flu in the United States between June 1918, when the flu became “Spanish,” and the end of September when the deadly second wave reached the majority of the country. Based on an extensive reading of local newspapers, it finds a near universal lack of preparation or panic or other signs of personal concern among those in the unaffected areas, d..."
TREC-COVID,BM25,31,How does the coronavirus differ from seasonal flu?,20,0ln9r2nq,20.535855270810874,0,"An econometric analysis of SARS and Avian Flu on international tourist arrivals to Asia. Abstract This paper compares the impacts of SARS and human deaths arising from Avian Flu on international tourist arrivals to Asia. The effects of SARS and human deaths from Avian Flu are compared directly according to the number of human deaths. The nature of the short run and long run relationship is examined empirically by estimating a static line fixed effect model and a difference transformation dynamic model, respectively. Empirical results from the static fixed effect and difference transformation dynamic models are consistent, and indicate that both the short run and long run SARS effect have a more significant impact on international tourist arrivals than does Avian Flu. In addition, the effects of deaths arising from both SARS and Avian Flu suggest that SARS is more important to international tourist arrivals than is Avian Flu. Thus, while Avian Flu is here to stay, its effect is currently not as significant as that of SARS.",An econometric analysis of SARS and Avian Flu on international tourist arrivals to Asia. Abstract This paper compares the impacts of SARS and human deaths arising from Avian Flu on international tourist arrivals to Asia. The effects of SARS and human deaths from Avian Flu are compared directly according to the number of human deaths. The nature of the short run and long run relationship is examined empirically by estimating a static line fixed effect model and a difference transformation dynamic...
TREC-COVID,BM25,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",1,d3yt1xa8,29.478780903423853,0,"Coronavirus in pregnancy. What we know so far?. Coronaviruses are a group of viruses which, even if they are affecting mainly mammals and birds, could be transmitted to humans, generating common cold The new virus strain is named SARS-CoV-2 and has 85% sequence similarity to SARS-CoV Until now, it has caused more than 100 000 confirmed cases of infection and almost 5000 deaths, having a mortality rate of 4% All information (symptoms, signs, management, complications) are taken from the other pandemic infections (SARS, MERS) Information about viral infection concerning pregnant women are limited and are common to other SARS infections There are very few cases of pregnant patients infected with SARS-CoV-2 and studies are ongoing","Coronavirus in pregnancy. What we know so far?. Coronaviruses are a group of viruses which, even if they are affecting mainly mammals and birds, could be transmitted to humans, generating common cold The new virus strain is named SARS-CoV-2 and has 85% sequence similarity to SARS-CoV Until now, it has caused more than 100 000 confirmed cases of infection and almost 5000 deaths, having a mortality rate of 4% All information (symptoms, signs, management, complications) are taken from the other pan..."
TREC-COVID,BM25,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",2,1sbnewog,29.090520389431095,2,"A Novel Synonymous Mutation of SARS-CoV-2: Is This Possible to Affect Their Antigenicity and Immunogenicity?. The S glycoprotein of coronaviruses is important for viral entry and pathogenesis with most variable sequences. Therefore, we analyzed the S gene sequences of SARS-CoV-2 to better understand the antigenicity and immunogenicity of this virus in this study. In phylogenetic analysis, two subtypes (SARS-CoV-2a and -b) were confirmed within SARS-CoV-2 strains. These two subtypes were divided by a novel synonymous mutation of D614G. This may play a crucial role in the evolution of SARS-CoV-2 to evade the host immune system. The region containing this mutation point was confirmed as a B-cell epitope located in the S1 domain, and SARS-CoV-2b strains exhibited severe reduced antigenic indexes compared to SARS-CoV-2a in this area. This may allow these two subtypes to have different antigenicity. If the two subtypes have different serological characteristics, a vaccine for both subtypes will be more effective to prevent COVID-19. Thus, further study is urgently required to confirm the antigenicity of these two subtypes.","A Novel Synonymous Mutation of SARS-CoV-2: Is This Possible to Affect Their Antigenicity and Immunogenicity?. The S glycoprotein of coronaviruses is important for viral entry and pathogenesis with most variable sequences. Therefore, we analyzed the S gene sequences of SARS-CoV-2 to better understand the antigenicity and immunogenicity of this virus in this study. In phylogenetic analysis, two subtypes (SARS-CoV-2a and -b) were confirmed within SARS-CoV-2 strains. These two subtypes were divided ..."
TREC-COVID,BM25,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",3,m5brxspf,29.071376417782307,0,"Podcast: Beating a killer coronavirus. As COVID-19 continues to spread, so does the effort to find treatment and vaccinations against SARS-CoV-2, the coronavirus that causes the disease Around the world, scientists are working nonstop on therapies they hope will stem the loss of life during this pandemic while trying to set us up to prevent future outbreaks What’s not clear is which of these treatments will work Much about SARS-CoV-2 remains unknown In this episode of Stereo Chemistry, we dig into the efforts to beat the novel coronavirus and why in some cases it’s like throwing spaghetti against the wall to see what sticks Learn more at http://cenm ag/coronapodcast","Podcast: Beating a killer coronavirus. As COVID-19 continues to spread, so does the effort to find treatment and vaccinations against SARS-CoV-2, the coronavirus that causes the disease Around the world, scientists are working nonstop on therapies they hope will stem the loss of life during this pandemic while trying to set us up to prevent future outbreaks What’s not clear is which of these treatments will work Much about SARS-CoV-2 remains unknown In this episode of Stereo Chemistry, we dig in..."
TREC-COVID,BM25,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",4,if4w9vg4,28.938649069509964,0,"Are your cash-flow tools recession ready?. Abstract In good times like those most businesses have enjoyed for the past decade, business owners have typically watched their income statements with pleasure, as year-to-year performance gains have fattened their dividend payouts and increased the valuation of the companies they own and run. All too often in such times, scant attention is paid to what’s between the top line and the bottom line of the income statement. Worse, most business owners, in my experience, give little more than a cursory nod to the balance sheet. Why does this matter? When a recession lands on their doorstep with a sudden thud, as it apparently just has, many of these same people will find themselves having sailed too close to the wind, with cash running out and a dearth of tools to help them weather the storm and understand what has gone wrong. But it need not be so, for there are four simple tools to help any business owner answer these four important questions: (1) Where is cash going in my business, and where is it coming from? (2) To what extent are my profit margins improving or declining, and why? (3) To what extent am I effectively managing the cash-flow relationships with my customers and my suppliers? (4) What, if anything, can I do to better manage the cash that flows into and out of my business? If your business is threatened by the COVID-19 pandemic, here are some tools to help it survive.","Are your cash-flow tools recession ready?. Abstract In good times like those most businesses have enjoyed for the past decade, business owners have typically watched their income statements with pleasure, as year-to-year performance gains have fattened their dividend payouts and increased the valuation of the companies they own and run. All too often in such times, scant attention is paid to what’s between the top line and the bottom line of the income statement. Worse, most business owners, in ..."
TREC-COVID,BM25,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",5,ol0bj3hs,28.674030224476695,0,"In the pipeline Derek Lowe's commentary on drug discovery and the pharma industry. An editorially independent blog from the publishers of Science Translational Medicine. All content is Derek’s own, and he does not in any way speak for his employer. Let’s take inventory on the therapies that are being developed for the coronavirus epidemic Here is a very thorough list of at Biocentury, and I should note that (like Stat and several other organizations) they’re making all their Covid-19 content free to all readers during this crisis I’d like to zoom in today on the potential small-molecule therapies, since some of these have the most immediate prospects for use in the real world The ones at the front of the line are repurposed drugs that are already approved for human use, for a lot of obvious reasons The Biocentury list doesn’t cover these, but here’s an article at Nature Biotechnology that goes into detail Clinical trials are a huge time sink – they sort of have to be, in most cases, if they’re going to be any good – and if you’ve already done all that stuff it’s a huge leg up, even if the drug itself is not exactly a perfect fit for the disease So what do we have? The compound that is most advanced is probably remdesivir from Gilead, at right This has been in development for a few years as an RNA virus therapy – it was originally developed for Ebola, and has been tried out against a whole list of single-strand RNA viruses That includes the related coronaviruses SARS and MERS, so Covid-19 was an obvious fit The compound is a prodrug – that phosphoramide gets cleaved off completely, leaving the active 5-OH compound GS-44-1524 It mechanism of action is to get incorporated into viral RNA, since it’s taken up by RNA polymerase and it largely seems to evade proofreading This causes RNA termination trouble later on, since that alpha-nitrile C-nucleoside is not exactly what the virus is expecting in its genome at that point, and thus viral replication is inhibited","In the pipeline Derek Lowe's commentary on drug discovery and the pharma industry. An editorially independent blog from the publishers of Science Translational Medicine. All content is Derek’s own, and he does not in any way speak for his employer. Let’s take inventory on the therapies that are being developed for the coronavirus epidemic Here is a very thorough list of at Biocentury, and I should note that (like Stat and several other organizations) they’re making all their Covid-19 content fre..."
TREC-COVID,BM25,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",6,723idr66,27.76780755457315,0,"Science, Religion, Government, and SARS-CoV-2: A Time for Synergy. Religion, science and government have been institutions throughout the ages that have helped us deal with fears and threats like SARS-CoV-2. However, reliance on any one of these institutions exclusively has limitations and therefore are sources of disappointments. The SARS-CoV-2 is a reminder that we can and need to blend these seemingly divergent views of science, religion and government. Each of these institutions provides ways to cope with this worldwide pandemic but they can exercise a much greater impact if they operate in unison for the common good and well-being of all.","Science, Religion, Government, and SARS-CoV-2: A Time for Synergy. Religion, science and government have been institutions throughout the ages that have helped us deal with fears and threats like SARS-CoV-2. However, reliance on any one of these institutions exclusively has limitations and therefore are sources of disappointments. The SARS-CoV-2 is a reminder that we can and need to blend these seemingly divergent views of science, religion and government. Each of these institutions provides way..."
TREC-COVID,BM25,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",7,sphwclzs,27.42869962548612,0,"SARS-CoV-2 is well adapted for humans. What does this mean for re-emergence?. In a side-by-side comparison of evolutionary dynamics between the 2019/2020 SARS-CoV-2 and the 2003 SARS-CoV, we were surprised to find that SARS-CoV-2 resembles SARS-CoV in the late phase of the 2003 epidemic after SARS-CoV had developed several advantageous adaptations for human transmission. Our observations suggest that by the time SARS-CoV-2 was first detected in late 2019, it was already pre-adapted to human transmission to an extent similar to late epidemic SARS-CoV. However, no precursors or branches of evolution stemming from a less human-adapted SARS-CoV-2-like virus have been detected. The sudden appearance of a highly infectious SARS-CoV-2 presents a major cause for concern that should motivate stronger international efforts to identify the source and prevent near future re-emergence. Any existing pools of SARS-CoV-2 progenitors would be particularly dangerous if similarly well adapted for human transmission. To look for clues regarding intermediate hosts, we analyze recent key findings relating to how SARS-CoV-2 could have evolved and adapted for human transmission, and examine the environmental samples from the Wuhan Huanan seafood market. Importantly, the market samples are genetically identical to human SARS-CoV-2 isolates and were therefore most likely from human sources. We conclude by describing and advocating for measured and effective approaches implemented in the 2002-2004 SARS outbreaks to identify lingering population(s) of progenitor virus.","SARS-CoV-2 is well adapted for humans. What does this mean for re-emergence?. In a side-by-side comparison of evolutionary dynamics between the 2019/2020 SARS-CoV-2 and the 2003 SARS-CoV, we were surprised to find that SARS-CoV-2 resembles SARS-CoV in the late phase of the 2003 epidemic after SARS-CoV had developed several advantageous adaptations for human transmission. Our observations suggest that by the time SARS-CoV-2 was first detected in late 2019, it was already pre-adapted to human tran..."
TREC-COVID,BM25,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",8,hajrnur1,27.283982742398567,0,"What Does the COVID-19 Pandemic Mean for Rheumatology Patients?. PURPOSE OF REVIEW: The COVID-19 outbreak has resulted in uncertainty for patients with autoimmune rheumatic diseases for several reasons. They are concerned about their risk of developing COVID-19 as many are immune suppressed from their disease and/or treatment, whether they should stop their advanced therapies, if they will have a worse outcome if/when infected due to their underlying medication condition(s) and if they will have drug availability, especially with press (without much data) coverage suggesting hydroxychloroquine may be used in COVID-19 infection causing diversion of medication supply. This article discusses how the pandemic affects people with systemic autoimmune rheumatic diseases. RECENT FINDINGS: Preliminarily, articles seem to suggest that patients with rheumatic diseases may not have more infections from SARS-CoV-2 and similar outcomes to age and gender matched patients, but fear of rheumatic medications increasing their risk, drug shortages, and work exposure all are concerns for patients. RECENT FINDINGS: The long term effects of the pandemic in patients with rheumatic diseases will not be known until much later and likely include stressors flaring disease (fear, illness, job loss, social isolation), post-traumatic stress, flaring due to stopping medications, less physician visits with subsequent under-treatment, and increases in chronic concomitant fatigue, pain, fibromyalgia.","What Does the COVID-19 Pandemic Mean for Rheumatology Patients?. PURPOSE OF REVIEW: The COVID-19 outbreak has resulted in uncertainty for patients with autoimmune rheumatic diseases for several reasons. They are concerned about their risk of developing COVID-19 as many are immune suppressed from their disease and/or treatment, whether they should stop their advanced therapies, if they will have a worse outcome if/when infected due to their underlying medication condition(s) and if they will have..."
TREC-COVID,BM25,32,"Does SARS-CoV-2 have any subtypes, and if so what are they?",9,htbgb8r3,27.283982742398567,0,"What Does the COVID-19 Pandemic Mean for Rheumatology Patients?. Purpose of review: The COVID-19 outbreak has resulted in uncertainty for patients with autoimmune rheumatic diseases for several reasons. They are concerned about their risk of developing COVID-19 as many are immune suppressed from their disease and/or treatment, whether they should stop their advanced therapies, if they will have a worse outcome if/when infected due to their underlying medication condition(s) and if they will have drug availability, especially with press (without much data) coverage suggesting hydroxychloroquine may be used in COVID-19 infection causing diversion of medication supply. This article discusses how the pandemic affects people with systemic autoimmune rheumatic diseases. Recent findings: Preliminarily, articles seem to suggest that patients with rheumatic diseases may not have more infections from SARS-CoV-2 and similar outcomes to age and gender matched patients, but fear of rheumatic medications increasing their risk, drug shortages, and work exposure all are concerns for patients. Recent findings: The long term effects of the pandemic in patients with rheumatic diseases will not be known until much later and likely include stressors flaring disease (fear, illness, job loss, social isolation), post-traumatic stress, flaring due to stopping medications, less physician visits with subsequent under-treatment, and increases in chronic concomitant fatigue, pain, fibromyalgia.","What Does the COVID-19 Pandemic Mean for Rheumatology Patients?. Purpose of review: The COVID-19 outbreak has resulted in uncertainty for patients with autoimmune rheumatic diseases for several reasons. They are concerned about their risk of developing COVID-19 as many are immune suppressed from their disease and/or treatment, whether they should stop their advanced therapies, if they will have a worse outcome if/when infected due to their underlying medication condition(s) and if they will have..."
